st_047050_0001#0,"""A.D.2028/4/23/13:00"""
st_047050_0010#0,"""이건 또 대단한 곳이군…<br>달 표면이 아니라 땅속을 향해<br>이런 건물을 만들다니."""
st_047050_0020#0,"""게다가 중력이나 공기도 문제없어…<br>나, 1/6 중력<br>조금 기대했었는데…"""
st_047050_0030#0,"""…아크스가 【거구】와 우주 공간에서 싸울 때<br>전개하는 필드와<br>같은 기술일지도 모르겠네요."""
st_047050_0040#0,"""포톤과 에테르가 거의 같은 성질이라고 보면<br>그 정도는 가능해도 이상하지 않아요."""
st_047050_0050#0,"""하지만 그것보다도, 여기…<br><%me> 씨<br>본 기억 없으신가요?"""
st_047050_0060#0,"""구 마더 쉽의 내부…<br>시온이 있었던 곳과 닮았습니다.<br>판박이라고 해도 될 정도로…"""
st_047050_0070#0,"""…마더는 시온의 모방체니까<br>달에 마더 쉽을 만들려고 하는 건가?"""
st_047050_0080#0,"""하지만 기술력이 부족하니까…<br>똑같이 구현하려고 하고 있어?"""
st_047050_0090#0,"""그러니까 이곳은…<br>달이 마더 쉽이 되려는 거야?"""
st_047050_0100#0,"""호호. 마더 쉽의 구현이라.<br>정곡을 찔렀을지도 모르지, 아가씨."""
st_047050_0110#0,"""하지만 여기 공기… 뭐라고 하면 좋을까.<br>몸이 편하고, 지내기 편한 느낌이…<br>지구라기보단 아크스 쪽 세계 같아."""
st_047050_0120#0,"""…마치 저쪽 세계를 이곳에<br>구현하려고 하는 느낌이 들어."""
st_047050_0130#0,"""호호. 저쪽 세계의 구현이라.<br>정곡을 찔렀을지도 모르지, 아가씨."""
st_047050_0140#0,"""아라토론… 씨."""
st_047050_0150#0,"""그쪽에 붙었는가, 와시노미야 코오리여."""
st_047050_0160#0,"""죄송합니다… 저는 더는…<br>마더와 함께할 수 없습니다."""
st_047050_0170#0,"""호호. 괜찮다, 괜찮아.<br>자네, 여기 있을 때보다<br>좋은 눈을 하고 있지 않은가."""
st_047050_0180#0,"""그쪽이야말로 자네가<br>있어야 할 곳이었다, 그뿐인 얘기지."""
st_047050_0190#0,"""…물러날 생각은?"""
st_047050_0200#0,"""털끝만큼도 없구먼.<br>애초에 머리에 털 따윈 이미 없지만. 호호."""
st_047050_0210#0,"""무슨 일이 있어도?"""
st_047050_0220#0,"""…집요하구먼, 아가씨.<br>나는 이미 마더와 함께 가기로 정했다네."""
st_047050_0230#0,"""이 늙은 몸은 고집이 세어, 이제 고칠 수도 없다네.<br>이제 와 무슨 말을 들어도 굽히지 않지.<br>…그러니!"""
st_047050_0240#0,"""먼 자는 소문으로 들으라!<br>가까운 자는 와서 눈으로 보라!"""
st_047050_0250#0,"""마더 클러스터, 흙의 사도!<br>아라토론 톨스토이!<br>자, 상대해 주마!"""
skit01#0,"""Long Long Lone"""
skit02#0,"""어머니의 소망"""
