st_047090_0001#0,"""A.D.2028/4/23/16:00"""
st_047090_0010#0,"""……어떻게든 멈췄나?"""
st_047090_0020#0,"""하지만 끝났다는 느낌은 아닌데……!"""
st_047090_0030#0,"""……하지만 시간에 맞췄어요!"""
st_047090_0040#0,"""다크 펄스의 대처는 아크스의 일!"""
st_047090_0050#0,"""그렇죠!<br><%me> 씨, 마토이 씨!"""
st_047090_0060#0,"""……클라리사, 부탁해!"""
st_047090_0070#0,"""지금이야, 히츠기!<br>나와 <%me>가<br>다크 펄스를 막고 있는 동안!"""
st_047090_0080#0,"""구하고 와라, 모두"""
st_047090_0090#0,"""베어버려, 어둠을"""
st_047090_0100#0,"""……물론이지!"""
st_047090_0110#0,"""……해볼게!"""
st_047090_0120#0,"""아메노무라쿠모…… 다시 한 번,<br>한 번 더 내게 힘을 빌려줘……!<br>모두를 구하기 위한 힘을!"""
st_047090_0130#0,"""히츠기를 방해하게 두진 않아!"""
st_047090_0140#0,"""날려버리고 와라, 히츠기!"""
st_047090_0150#0,"""코오리…… 오빠……"""
st_047090_0160#0,"""<%me>……"""
st_047090_0170#0,"""하아아아아아아앗!!"""
st_047090_0180#0,"""……훌륭하다, 야사카 히츠기.<br>융합체를…… 알을 구해냈는가."""
st_047090_0190#0,"""아니, 그뿐 아니지……<br>이, 다크 펄스의 인자조차 베어내고<br>진정한 의미로 해방시켰군."""
st_047090_0200#0,"""……그렇다면 남은 건 마무리뿐이다.<br>나를 베어라, 그 검으로. 그걸로 모두 끝난다."""
st_047090_0210#0,"""그걸로 내, 영원한 고독도, 끝난다."""
st_047090_0220#0,"""……그래, 그렇지.<br>그것이야말로 내 소망이었던가 보군.<br>이걸로 나는…………!"""
st_047090_0230#0,"""……아프다, 야사카 히츠기."""
st_047090_0240#0,"""그야 그렇겠지, 그러라고 때렸으니까."""
st_047090_0250#0,"""마더, 대답해줘.<br>왜 외톨이인 사람들만<br>마더 클러스터에 초대한 거야?"""
st_047090_0260#0,"""나도 그래, 코오리도 그래.<br>분명 그 오쿠나 풀도 그렇지.<br>하기토란 것도 붕 떠있었고, 베토르도잖아?"""
st_047090_0270#0,"""다들 그랬어.<br>다들 외톨이들뿐이었어."""
st_047090_0280#0,"""……그 편이 의존 관계를 만들기 쉽다는<br>합리적인 판단이었을 뿐이다."""
st_047090_0290#0,"""……하지만 그때 나는 기뻤어.<br>나를 필요로 해주는 사람이 있었다는 것이<br>정말 기뻤어."""
st_047090_0300#0,"""마더도 그런 거지.<br>사실 복수 같은 게 아니라<br>인정받고 싶었을 뿐."""
st_047090_0310#0,"""나는 여기 있다는 것을<br>인정해주는 사람이 필요했을 뿐……"""
st_047090_0320#0,"""……후후, 잘도 추측만 가지고<br>그렇게나 감정적인 이야기를 만들어내는군."""
st_047090_0330#0,"""실례잖아, 이유는 제대로 있다고."""
st_047090_0340#0,"""시에라가 그랬어.<br>포톤과 에테르는<br>원래 같은 것이었다고."""
st_047090_0350#0,"""하지만 이쪽에서 포톤은 에테르로 변화했어.<br>통신기술에 특화된 것으로……<br>「연결되는」 기술에 특화된 것으로 변화했어."""
st_047090_0360#0,"""그것은 에테르의 원천인 마더……<br>당신이 누구보다도 「연결」되기를 원했기 때문.<br>……아냐?"""
st_047090_0370#0,"""……그래서, 어쨌단 거지.<br>그렇다고 해서, 어떻게 된다는 것이냐."""
st_047090_0380#0,"""나는 그저 갚아주고 싶었다.<br>나를 필요없다 단정지는 녀석들에게 갚아주고……<br>인정받고 싶었다."""
st_047090_0390#0,"""허나 이제 그 상대도 없다……!<br>아무리 강한 척해도, 허세를 부려도……<br>내 목적은 애초에 달성할 수 없는 것이었다……!"""
st_047090_0400#0,"""그렇다면 새로운 목적을 만들면 돼!"""
st_047090_0410#0,"""새로운 목적, 이라고……?<br>……이제와서 내가, 그런 걸."""
st_047090_0420#0,"""이제와서고 뭐고, 몇십억년이나 자고 있었으면<br>아무리 오래 걸려도 사소한 시간이잖아!"""
st_047090_0430#0,"""결론을 급하게 내지 말라고 하는 거야, 나는!"""
st_047090_0440#0,"""복수심을 잊으라고는 안해.<br>나는 아직도 당신에게 화나있고<br>코오리한테도 날 벤 답례를 하려고 생각해."""
st_047090_0450#0,"""하지만 당신을 필요로 하는 사람도 있었어.<br>그건 순전한 사실이야, 마더."""
st_047090_0460#0,"""당신 덕에 구원받은 사람은 있었어.<br>한때의 나도……<br>코오리도 그랬어."""
st_047090_0470#0,"""그러니까 다시 한 번<br>제대로 생각하기 위해 돌아가는 거야."""
st_047090_0480#0,"""여러모로 생각해보고 말도 해보고 나서<br>그러고도 역시 복수하고 싶다면……"""
st_047090_0490#0,"""그럴 땐 언제든 나한테 말해.<br>한 번 더 그 괴로운 생각과 함께<br>아메노무라쿠모로 베어줄테니까!"""
st_047090_0500#0,"""자, 이러쿵저러쿵 하지 말고 돌아가자!<br>나는 모두 구하고 오겠다고 약속하고<br>여기 왔으니까 말이야!"""
st_047090_0510#0,"""……훗.<br>꽤나 강압적이 됐군, 야사카 히츠기."""
st_047090_0520#0,"""안타깝게도 이건 났을 때부터 그래."""
st_047090_0530#0,"""돌아가자, 마더.<br>우리는 함께야."""
st_047090_0540#0,"""……그래. 그랬군."""
st_047090_0550#0,"""나는 이 손의 연결만 있다면<br>……충분했던 거군."""
st_047090_0560#0,"""히츠기! 알!<br>그리고…… 마더도……!"""
st_047090_0570#0,"""……거참, 진짜로 해냈구만<br>이 바보 여동생이!"""
st_047090_0580#0,"""……형!"""
st_047090_0590#0,"""잘 돌아왔다, 알!<br>역시 내 남동생다워, 칭찬해주마!"""
st_047090_0600#0,"""코오리!"""
st_047090_0610#0,"""윽, 나는 막 부르네……!<br>하, 하지만 이 따스함으로 용서해버려!"""
st_047090_0620#0,"""잘 돌아왔어, 알!<br>무사히 돌아와서 다행이야……!"""
st_047090_0630#0,"""……야사카 히츠기."""
st_047090_0640#0,"""응?"""
st_047090_0650#0,"""감사한다…… 나는……"""
