st_047020_0001#0,"""A.P.241/4/22/11:00"""
st_047020_0010#0,"""여러분도 보셨듯이<br>…이것이 현재 달의 모습입니다."""
st_047020_0020#0,"""그리고 달의 변색된 부분을<br>망원으로 잡은 영상이 이쪽입니다."""
st_047020_0030#0,"""우와, 기분 나빠…!<br>…이거, 전부 에스카 다커라는 거야?"""
st_047020_0040#0,"""게다가 몸으로 지구까지 이어지는 길을<br>만들려고 하고 있어."""
st_047020_0050#0,"""저만한 수가 몰려오면<br>도저히 대처할 방법이 없다고."""
st_047020_0060#0,"""아크스라도 저걸 전부 상대하는 건 좀…<br>지구 전체를 격리 영역으로 감싸도 부족합니다."""
st_047020_0070#0,"""저렇게 끝도 없이 솟아나고 있다니…<br>마더는 「녹아들지 않는다」고 했었는데<br>그게 이렇게까지…?"""
st_047020_0080#0,"""달을 중심으로 솟아나고 있다면<br>마더 본인도 달에 있다고 봐도<br>틀림없는 거죠, 코오리 씨?"""
st_047020_0090#0,"""아, 으, 응.<br>…조금 기억이 흐릿하지만<br>내가 있던 그곳은 달이었던 것 같아."""
st_047020_0100#0,"""그렇다 해도 히츠기를 구하러 갔던<br>장소는 부서졌을 텐데?<br>…그 꼬맹이 둘과 함께 말이지."""
st_047020_0110#0,"""어… 히츠기가 있었던 곳은<br>예전에 달 개발이 이루어질 때 쓰이다가<br>그 뒤 버려진 시설."""
st_047020_0120#0,"""지금 마더가 있는 곳은 마더를 위해<br>만들어진 곳이니까… 전혀 다른 장소일지도."""
st_047020_0130#0,"""흐음…?<br>어스 가이드 정보와 맞지 않는 부분이 있군."""
st_047020_0140#0,"""앗, 하지만… 저, 뭔가 몽롱했으니<br>조금, 아니 꽤 많이 틀렸을지도…<br>어어, 그… 죄송해요!"""
st_047020_0150#0,"""…왜 사과하는 거야.<br>어스 가이드 정보가 못 미덥다는<br>푸념이야, 푸념. 네 정보랑은 상관없어."""
st_047020_0160#0,"""그리고 사과할 상대는 따로 있잖아."""
st_047020_0170#0,"""아… 그, 늦었지만…<br>아크스 여러분께는 정말 큰 폐를<br>끼치고 말아서…"""
st_047020_0180#0,"""사과해도 사과해도 사과해도 사과해도<br>모자랄 일이라…!"""
st_047020_0190#0,"""아뇨, 애초에 코오리 씨는<br>조종당하고 있었던 거니까…<br>그렇게까지 신경 쓰지 않으셔도 돼요."""
st_047020_0200#0,"""아뇨, 그래서는 안 돼요!<br>제가 할 수 있는 일이라면 뭐든 할게요!<br>그러니까 뭐든 말씀해 주세요! 따를게요!"""
st_047020_0210#0,"""뭐든이라니… 그렇게 말씀하셔도…"""
st_047020_0220#0,"""그래요! <%me> 씨!<br>코오리 씨를 어떻게 할지는 <%me> 씨에게 맡길게요!<br>잘 부탁드려요!"""
st_047020_0230#0,"""뭐든 말씀해 주세요!<br>책임지고 할복이라도 할까요!<br>…하지만 계속 아픈 건 싫으니 목을 쳐 줬으면 할지도?"""
st_047020_0240#0,"""아니면, 그거? 메이드라든가?<br>주변 시중부터 뭐든 다 해 주는 거.<br>방구석 먼지를 들켜서 혼나는 그~거."""
st_047020_0250#0,"""…핫! 아니면 혹시, 몸으로 갚는…!<br>여기서 벗으라면… 그게 명령이라면…<br>저는 거기에 따르겠지만요!"""
st_047020_0260#0,"""하지만, 그래도 그래도! 그건 그건<br>너~무 부끄러우니까… 으으으…!<br>부탁해, 히츠기야… 보지 말아 줘…!"""
st_047020_0270#0,"""…왠지 처음 여기 왔을 때의<br>히츠기 씨랑 닮았네요."""
st_047020_0280#0,"""…떠올리게 하지 마."""
st_047020_0290#0,"""<%me><br>뭔가 말해 줘야 해. 안 그러면<br>쟤 망상은 끝을 모르겠어."""
st_047020_0300#0,"""우선 사과 금지"""
st_047020_0310#0,"""히츠기에게 힘이 돼 줘"""
st_047020_0320#0,"""어!? 사과 금지라니…<br>그럼 벗으면 되나요!<br>…어, 그게 아니라고요?"""
st_047020_0330#0,"""히츠기에게 힘이 돼 달라니…<br>그건 물론 할 거지만, 어어…?"""
st_047020_0340#0,"""자잘한 건 신경 쓰지 말고<br>친구로서 히츠기에게 힘이 돼 주는 데<br>전념하라는 뜻이야."""
st_047020_0350#0,"""안 그래도 이 바보 여동생은<br>멋대로 폭주하기 쉬우니까.<br>가까운 곳에 브레이크가 필요하다고."""
st_047020_0360#0,"""…히츠기야.<br>그… 나, 그래도 괜찮을까?<br>또 이상한 짓을 해서 폐를…"""
st_047020_0370#0,"""코오리!"""
st_047020_0380#0,"""네, 네엣!"""
st_047020_0390#0,"""난 마더를 멈추고 알을 구할 거야.<br>지금보다 더 많이 휘둘리게 할 테니까<br>…제대로 따라와."""
st_047020_0400#0,"""…응.<br>응, 응!"""
st_047020_0410#0,"""자, 장소도, 목표도<br>목적도 분명해졌습니다.<br>그렇다면 사전 준비를 철저히 해야겠죠."""
st_047020_0420#0,"""…무척 힘든 싸움이 될 것 같으니<br>여러분은 출격 전까지 기력을 보충해 주세요.<br>준비가 되면 부르겠습니다."""
