text01#0,"""I have put you through much trouble. Your fundamentals are solid. I have high hopes for you."""
text02#0,"""But saying that, there's every chance it could all be thrown away. Whether you live up to your potential is up to you."""
text03#0,"""Still, I feel like you're growing."""
text04#0,"""By the way, are you making use of Just Guards?"""
11_voice_NPC_5054_100#0,"""If you intend to fight as a Hunter, you'd do well to learn about it. Until we meet again!"""
text100#0,"""About \""Just Guard\"""""
text101#0,"""This explains the \""Just Guard\"" skill."""
text102#0,"""Just Guard is one of the many skills you can acquire."""
text103#0,"""Normally, when Guarding, you still take minor damage."""
text104#0,"""<c 00ffff>A Just Guard occurs when you time a Guard right before taking an enemy attack, and reduces damage to 0.<br>Just Guarding does not cost PP.<c><br><br>In addition, some Guarded damage will be reflected back to the enemy, making it an excellent skill for close-range combat."""
