st_064050_0001#0,"""A.P.242/3/25/10:00"""
st_064050_0010#0,"""嗚嗚……吃了好多苦頭……"""
st_064050_0020#0,"""太過分了、不是嗎！<br>這是理所當然的處理！"""
st_064050_0030#0,"""明明受了這麼多傷<br>還到處走動呢！"""
st_064050_0040#0,"""……嗯、對不起。"""
st_064050_0050#0,"""瑪托依在傷口癒合之前要靜養<br>戰鬥什麼的是不應該的！"""
st_064050_0060#0,"""你也是！<br>還拿著刀朝著地球之類的<br>在想什麼呢！"""
st_064050_0070#0,"""我知道這是沒辦法的事！<br>但至少讓我抱怨幾句吧！"""
st_064050_0080#0,"""好吧、守護輝士！<br>受傷後最先去醫務室！<br>明白了嗎！"""
st_064050_0090#0,"""哎呀哎呀哎呀<br>好像被罵了一頓。"""
st_064050_0100#0,"""嗯、瑪托依桑<br>休息一下就可以了<br>是這樣想的嗎？"""
st_064050_0110#0,"""啊、莉莎桑。<br>你回來了啊。"""
st_064050_0120#0,"""劣勢的最前線越靠近<br>就越開心啊。"""
st_064050_0130#0,"""我拜託莉莎讓她退了下來。<br>如果是關於歐米茄的事的話<br>我必須去。"""
st_064050_0140#0,"""啊、現在是哈莉艾特桑嗎？<br>……每次這樣<br>都會有點吃驚呢。"""
st_064050_0150#0,"""你能像莉莎那樣說話嗎？"""
st_064050_0160#0,"""只能習慣了"""
st_064050_0170#0,"""啊！？<br>我、像莉莎那樣說話嗎……？"""
st_064050_0180#0,"""那個……那個……<br>哎呀哎呀哎呀、怎麼了？<br>……像這樣？"""
st_064050_0190#0,"""那個、我在做什麼呢！"""
st_064050_0200#0,"""是啊。<br>如果莉莎的說話方式再普通一點的話<br>就不會有那麼大的違和感了……"""
st_064050_0210#0,"""哎呀哎呀真是無理取鬧啊。<br>莉莎說話的方式很普通哦。<br>……對莉莎來說很普通、對吧。"""
st_064050_0220#0,"""這個……<br>好像是的。"""
st_064050_0230#0,"""哈哈哈……"""
st_064050_0240#0,"""對、對了你們兩位。<br>快去艦橋吧。"""
st_064050_0250#0,"""如果要去歐米茄的話<br>還需要阿露瑪的協助。"""
