st_051100_0001#0,"""A.P.241/9/23/14:30"""
st_051100_0010#0,"""來梳理一下現在的情況。<br>雪拉對突然出現的黑洞的状況進行進一步的模擬。"""
st_051100_0020#0,"""是，在監視屏幕上顯示。"""
st_051100_0030#0,"""這個是<%me>失蹤時新產生的黑洞。"""
st_051100_0040#0,"""然後，基於我們現在擁有的情報和對黑洞的研究，<br>這是將二者結果組合後對未來的預測。"""
st_051100_0050#0,"""無論什麼都呑噬掉，世界變得黑暗……"""
st_051100_0060#0,"""以前的黑洞從來沒有以這個速度擴張的。<br>……很明顯，這十分奇怪。"""
st_051100_0070#0,"""阿露瑪，我想聽你的解釋。<br>你説你是阿卡西記錄的精霊"""
st_051100_0080#0,"""然後，毫無疑問，<br>是你的力量讓<%me>回來了"""
st_051100_0090#0,"""<%me>的反應來自那個黑洞的中央。"""
st_051100_0100#0,"""這樣的話，很顯然你是從那裡來的。"""
st_051100_0110#0,"""……回答我。<br>那裡有什麼？<br>那個黑洞連接著什麼。"""
st_051100_0120#0,"""你知道的吧夏歐君。<br>只有一樣東西在那裡。"""
st_051100_0130#0,"""行星錫安原來的位置。<br>宇宙的原点。<br>宇宙形成時出生的地方。"""
st_051100_0140#0,"""那就是<br>阿卡西記錄。"""
st_051100_0150#0,"""然後，<%me><br>亂入的那個世界……<br>嗯……應該叫歐米茄。"""
st_051100_0160#0,"""歐米茄是阿卡西記錄的記憶<br>具現化產生的世界。"""
st_051100_0170#0,"""如果説成是阿卡西記錄做的「夢」，<br>會不會更好理解？"""
st_051100_0180#0,"""記憶的具現……？"""
st_051100_0190#0,"""難道地球上的一系列騷動……也和以太有關？"""
st_051100_0200#0,"""……大概吧。<br>光子是和阿卡西記錄連接著的呢。"""
st_051100_0210#0,"""光子和地球上變質的以太發生了作用……<br>大概因為這個原因變的奇怪了吧"""
st_051100_0220#0,"""但是，阿卡西記錄就是錫安吧？<br>不是已經不在了麼……？"""
st_051100_0230#0,"""嗯……這樣的話是有點不對的呢。"""
st_051100_0240#0,"""錫安是錫安，<br>阿卡西記錄是阿卡西記錄哦。"""
st_051100_0250#0,"""但是，錫安不在了的話<br>就沒法訪問阿卡西記錄了呢。"""
st_051100_0260#0,"""但是，阿卡西記錄還在。<br>只是沒人能看了呢。<br>宇宙是會接著産生記憶的。"""
st_051100_0270#0,"""……嗯，打個比方就是<br>阿卡西記錄是圖書館，<br>錫安是圖書管理員吧？"""
st_051100_0280#0,"""的確。<br>這個例子很好。"""
st_051100_0290#0,"""管理人雖然不在了，<br>圖書館留了下來。"""
st_051100_0300#0,"""本來是誰也不能訪問的<br>阿卡西記錄。"""
st_051100_0310#0,"""但是阿卡西記錄將自己<br>作為一個世界歐米茄具現化了出來。"""
st_051100_0320#0,"""變成具現化的，可以認知世界的阿卡西記錄<br>轉移了【深遠之暗】，並與之融合。"""
st_051100_0330#0,"""結果，就是這個不斷擴張<br>並呑噬了宇宙的黑洞。"""
st_051100_0340#0,"""整理記憶時，就有了夢。<br>阿卡西記錄也是一樣的。"""
st_051100_0350#0,"""阿卡西記錄在整理全宇宙的記録時，<br>一定是做了夢。"""
st_051100_0360#0,"""這個夢具現化了。<br>唔嗯，要是只是這樣就好了……<br>但是這個夢被注入了惡意。"""
st_051100_0370#0,"""這樣放著不管的話，<br>一切都將被黑暗呑噬。<br>過去，未來，一切的一切。"""
st_051100_0380#0,"""所以，我來到了這裡。"""
st_051100_0390#0,"""雖然我是已經不在了的人……但我想看到，<br>大家和錫安一起編織出的未來。"""
