st_013530_0001#0,"""A.P.238/4/9/12:00"""
st_013530_0010#0,"""ในที่สุดก็มาถึงจนได้!<br>ไม่ผิดแน่ที่อยู่ลึกจากตรงนี้ไปจะเป็นจุดสุดท้ายแล้ว!<br>ค่าพลัง Photon กำลังพุ่งขึ้นสูงปรี๊ดเลยละ!"""
st_013530_0020#0,"""แม้จะไม่ต้องพึ่งสัญชาตญาณหยั่งรู้ของ Pati จัง<br>แค่คำนวณจากเวลาที่ผ่านมา<br>ก็น่าจะรู้ได้แล้วล่ะว่าที่นี่เป็นที่สุดท้ายน่ะ"""
st_013530_0030#0,"""เธอ ดูท่าว่าคงจะยังไม่จำเป็น<br>ต้องถามสินะว่าร่างกายยังไหวมั้ย?"""
st_013530_0040#0,"""ฉันเองยังยังสบายมากหายห่วง แต่ Tia<br>เป็นยังไงบ้างละ ร่างกายยังพอไหวอยู่มั้ย?"""
st_013530_0050#0,"""ชั้นนะเหรอ เหลือเฟือเลยละจะว่าไปแล้ว<br>ส่วนหนึ่งมาจากที่ชั้นรู้สึกสนุก<br>อย่างไม่เคยเป็นมาก่อนด้วยน่ะนะ"""
st_013530_0060#0,"""ฮึ่ม เหมือนเธออยากจะบอกว่า<br>ถ้ามากับชั้นด้วยกัน 2 คนมันเหนื่อยสินะ"""
st_013530_0070#0,"""ไม่ได้หมายความอย่างนั้นซะหน่อย<br>ชั้นก็แค่พูดออกไปตาม<br>ความรู้สึกตอนนี้เท่านั้นเอง......"""
st_013530_0080#0,"""ฮึ! เป็นห่วงเธอนี่เสียเปล่าชะมัด!<br>เอาล่ะ ไปกันเถอะ! จะได้รีบ ๆ จัดการ<br>แล้วก็จะทำคะแนนสูงสุดให้ดู!"""
st_013530_0090#0,"""จ้าจ้า<br>ไปกันเถอะ<br>คุณ <%me>"""
st_013530_0001#1,"""A.P.238/4/9/12:00"""
st_013530_0010#1,"""さーってやってまいりましたよ！<br>この奥が最後に間違いなし！<br>フォトンがビンビンしてるねえ！"""
st_013530_0020#1,"""パティちゃんの直感はさておいて<br>時間経過から考えても、ここが<br>最後だと思う。"""
st_013530_0030#1,"""あなた、身体は……って<br>聞くまでもない感じだね。"""
st_013530_0040#1,"""あたしはまだまだ大丈夫だけど<br>ティアはどう、身体大丈夫？"""
st_013530_0050#1,"""私も余裕だよ。<br>なんといっても、いつもより<br>楽させてもらってるからね。"""
st_013530_0060#1,"""む、あたしと二人きりの<br>いつもは大変だと言いたげね。"""
st_013530_0070#1,"""言いたげどころじゃなくて<br>ダイレクトに言っている<br>つもりだったんだけど……"""
st_013530_0080#1,"""ふーんだ！\u3000心配して損した！<br>さあ、行こっ！\u3000さくっと倒して<br>優秀な成績とってやるんだから！"""
st_013530_0090#1,"""はいはい。<br><%me>さん<br>行きましょうか。"""
