name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010200_0010#0,"""เฮ่ย เจ้า<br>ข้ามีคำถาม ตอบข้ามาซะ<br>ไอ้เจ้าหน้ากากนั่นอยู่ที่ไหน?"""
un_010200_0020#0,"""......ชิ ท่าทางแบบนั้น<br>ดูท่าเจ้าจะไม่รู้สินะ ไม่สนใจอะไรเลย<br>แบบนั้นนี่มันช่างน่าเบื่อซะจริง"""
un_010200_0030#0,"""ฟังให้ดีนะ <%me><br>รีบไปหาเจ้านั้น แล้วจับมันมาให้ข้าซะ<br>ที่เหลือข้าจะจัดการเอง!"""
un_010200_0040#0,"""เข้าใจหรือเปล่า? ไม่เข้าใจงั้นเรอะ?<br>เจ้านั่นน่ะ เป็นเจ้าตัวน่าอร่อย<br>ที่ข้าไม่ได้เจอมาตั้งนานเชียวนะ"""
un_010200_0050#0,"""......ทว่า การที่ได้รู้สึกรีบร้อนแบบนี้<br>ก็ไม่เลวเลย ไม่เลวเลย...... อุ๊บ!<br>แต่ยิ่งเก็บไว้นานมากก็ยิ่งอร่อยมากเท่านั้นนี่นะ"""
un_010200_0060#0,"""เอาเถอะ แม้จะไม่ใช่ไอ้เจ้าหน้ากากนั่น<br>แต่ถ้าเจ้ารีบ ๆ โตขึ้นมาให้ข้า<br>เคี้ยวได้ข้าเองก็ไม่ขัดเหรอกนะ?"""
un_010200_0010#1,"""おい、オマエ。<br>質問がある、一言で答えろ。<br>あの仮面野郎は何処だ？"""
un_010200_0020#1,"""……ちッ、その様子。<br>未だ正体不明ってことか。<br>スカしやがって、つまらねェな。"""
un_010200_0030#1,"""いいか<%me><br>さっさとヤツを誘き寄せろ、捕捉しろ！<br>そしてオレに捧げてみせろ！"""
un_010200_0040#1,"""わかるか？\u3000わからねェのか？<br>アイツはな、久々に見つけた<br>とっても美味そうなヤツなんだよ。"""
un_010200_0050#1,"""……だがまあ、こうして焦らされるのも<br>悪かない、悪かないな……くふっ！<br>溜めた分だけ結末が気持ちよさそうだ。"""
un_010200_0060#1,"""まあ、あの仮面野郎じゃなくて<br>オマエがさっさと熟れちまうのでも<br>オレは一向に構わないんだぜ？"""
