st_058020_0001#0,"""A.P.242/1/8/10:00"""
st_058020_0010#0,"""對不起、突然的召回。<br>……那個、真的沒問題嗎？"""
st_058020_0020#0,"""<%me>……<br>臉色很難看。<br>發生什麼事了嗎？"""
st_058020_0030#0,"""有點長"""
st_058020_0040#0,"""先說召回的理由……"""
st_058020_0050#0,"""……明白了。<br>恐怕是相互關聯的吧。<br>首先說明一下這邊的情況。"""
st_058020_0060#0,"""黑洞爆發性地擴大。<br>不是吸入後變大、而是<br>明顯從內側膨脹。"""
st_058020_0070#0,"""這就是目前的情況。"""
st_058020_0080#0,"""……這個搏動聲。"""
st_058020_0090#0,"""在本應無法傳遞聲音的宇宙中<br>搏動的聲音響徹整個宇宙。<br>光是這樣就異常……但是。"""
st_058020_0100#0,"""那個黑洞像心臟一樣<br>一邊搏動、一邊繼續擴大。"""
st_058020_0110#0,"""……<%me>。<br>雪拉桑。"""
st_058020_0120#0,"""歐米茄發生了什麼<br>能告訴我嗎？"""
st_058020_0130#0,"""……是的。"""
st_058020_0140#0,"""歐米茄本身就是……【深遠之暗】。"""
st_058020_0150#0,"""……【深遠之暗】<br>不就是附在歐米茄上麼。"""
st_058020_0160#0,"""就像歐米茄是在【深遠之暗】<br>背後一樣的東西。"""
st_058020_0170#0,"""……不過、太奇怪了。<br>成爲【深遠之暗】的素體的<br>那個人、去了哪裏？"""
st_058020_0180#0,"""【假面】的自報家門<br>雖然也有埃爾米爾的謊言之線……<br>沒有特意說那個的意思吧？"""
st_058020_0190#0,"""在這種情況下樂觀地思考<br>太危險了。"""
st_058020_0200#0,"""我們所知道的【假面】已經不在了<br>埃爾密爾成爲了【假面】。<br>應該假設那個是真實的。"""
st_058020_0210#0,"""如果引起現狀的原因是<br>埃爾米爾和他的繭的話<br>那麼想辦法就能阻止。"""
st_058020_0220#0,"""想辦法、也就是<br>打倒、的意思吧……<br>那是可能辦到的事嗎。"""
st_058020_0230#0,"""而且、如果把那個打倒了的話……<br>哈莉艾特桑<br>會變成什麼樣呢。"""
st_058020_0240#0,"""這種程度、就打算放棄嗎？<br>……讓人發笑。"""
st_058020_0250#0,"""……動起來吧"""
st_058020_0260#0,"""還有能做到的事"""
st_058020_0270#0,"""<%me>……！<br>嗯、是啊！<br>你說得沒錯啊！"""
st_058020_0280#0,"""即使不知道<br>是怎麼回事……<br>並不是什麼都不用做。"""
st_058020_0290#0,"""本來、就是爲了解決<br>不明白的事情而來的<br>……只是做自己能做的事情而已。"""
st_058020_0300#0,"""我們會尋找自己的解決方案。<br>你們兩個拜託繼續歐米茄的調查。"""
st_058020_0310#0,"""時間的寬限並不多。<br>儘管如此、還是有能做的事。<br>就像<%me>說的那樣。"""
st_058020_0320#0,"""先去昆特国看看吧。<br>如果哈莉艾特不在的話<br>應該會相當混亂。"""
name01#0,"""？？？"""
name02#0,"""？？？"""
