st_051080_0001#0,"""A.P.241/9/23/14:00"""
st_051080_0010#0,"""<%me>！？"""
st_051080_0020#0,"""嗯，嗯！？<br><%me>！？<br>怎麼回來了！？"""
st_051080_0030#0,"""不，比起這個，身体沒事吧！？<br>哪裡不舒服的話……！"""
st_051080_0040#0,"""……真是的，你總是這麼唐突。<br>沒事就好。"""
st_051080_0050#0,"""到底發生了什麼，告訴我們吧？"""
st_051080_0060#0,"""這樣説會很困擾的哦"""
st_051080_0070#0,"""不好意思。<br>在奇怪的時候回來了。<br>因為我也很著急嘛。"""
st_051080_0080#0,"""你……<br>怎麼進到這裡來了。"""
st_051080_0090#0,"""不知何故，這樣到了<br>一下就進來了哦？"""
st_051080_0100#0,"""啊！難道是在進行秘密的對話？<br>對不起！進屋之前沒敲門……"""
st_051080_0110#0,"""……嗯，這樣不行啊。<br>大概是我太孤獨了吧。<br>好像我已經沒有常識了呢。"""
st_051080_0120#0,"""沒有転移反応……<br>不是ARKS，但是這個反応……身体只由光子構成……？"""
st_051080_0130#0,"""但是……也不是黑暗種。<br><%me>，認識她麼？"""
st_051080_0140#0,"""……啊嘞？<br>你們都怎麼了，在忽悠我麼？"""
st_051080_0150#0,"""……你到底是誰？"""
st_051080_0160#0,"""啊，對了。<br>我誰也不認識啊。<br>不好意思，忘了這個。"""
st_051080_0170#0,"""我是阿魯瑪。"""
st_051080_0180#0,"""如果説是初代的克拉莉絲克蕾絲，<br>一下就知道了吧？"""
st_051080_0190#0,"""但是現在的我只是阿露瑪，<br>叫我阿露瑪會很開心的哦。"""
st_051080_0200#0,"""……初代的克拉莉絲克蕾絲。<br>她應該早就死了……"""
st_051080_0210#0,"""我好久都沒有身體了哦？<br>現在也是，只有光子而已。"""
st_051080_0220#0,"""你們大概知道，我的人的身體被盧瑟毀掉了。"""
st_051080_0230#0,"""但是我的心……光子沒有消失，<br>和阿卡西記錄一直在一起。"""
st_051080_0240#0,"""……通俗點來説，我死了以後，<br>變成了阿卡西記錄的精霊，大概吧。"""
st_051080_0250#0,"""１．這樣的荒唐的話你相信麼？"""
st_051080_0260#0,"""２．有什麼證據麼？"""
st_051080_0270#0,"""荒唐……<br>嗯。怎樣你們才相信我啊……"""
st_051080_0280#0,"""證據啊……<br>嗯。用什麼東西證明啊……"""
st_051080_0290#0,"""啊，對了！<br>那就讓你們看看我的得意技！"""
st_051080_0300#0,"""好好看著哦。<br>3，2，1，The World！"""
st_051080_0310#0,"""啊！？什麼時候！？<br>不是瞬移……！"""
st_051080_0320#0,"""……那種感覺，<br>我和<%me>是知道的。"""
st_051080_0330#0,"""盧瑟用的操縱時間的法術？"""
st_051080_0340#0,"""是的。忙著亂七八糟的事不知怎麼就模倣下來了。"""
st_051080_0350#0,"""還有，把這個叫成「法術」我可是會生氣的。<br>「這是魔法，別蠢了」。"""
st_051080_0360#0,"""吉君和麗醬<br>在做我不太理解的事情，<br>一直都百思不得其解啊。"""
st_051080_0370#0,"""啊，對了！　吉君和麗醬，還在吧？<br>他們兩個瞭解我的事啊！"""
st_051080_0380#0,"""吉君？麗醬？<br>……説的是誰？"""
st_051080_0390#0,"""雷吉亞斯和瑪麗亞哦。<br>他們還好吧？"""
st_051080_0400#0,"""讓本人聽到絶對會暈過去的昵稱啊……。"""
st_051080_0410#0,"""明白了？<br>一直都被他們説不要不要哦。"""
st_051080_0420#0,"""他們二位現在在任務中，不在這裡。<br>暫時不能見面哦。"""
st_051080_0430#0,"""嗯……這樣啊。真可惜呢。"""
st_051080_0440#0,"""……啊不對！見面也不行！<br>他們倆還沒有和行星「錫安」連接，<br>看不到我的！"""
st_051080_0450#0,"""你知道錫安的事？"""
st_051080_0460#0,"""當然。<br>我和她一直在一起。<br>我也知道夏歐君的事哦。"""
st_051080_0470#0,"""……沒有和錫安的連接，<br>就看不到你。"""
st_051080_0480#0,"""那就是你來到這裡的理由麼。<br>阿卡西記錄的精霊。"""
st_051080_0490#0,"""嗯。現在這個樣子<br>只有你們能看到我。"""
st_051080_0500#0,"""然後，能應付<br>現在發生的事件的，也只有你們。"""
st_051080_0510#0,"""……即使我讓你們馬上相信我，<br>我也知道這很難。"""
st_051080_0520#0,"""我明白的事都會告訴你們。<br>所以，考慮一下吧。"""
skit01#0,"""The Stranger"""
skit02#0,"""在伸出救援之手的那個地方"""
