11_voice_NPC_02_101#0,"""น้องแมวที่พักนี้เห็นที่ Shop Area บ่อยๆน่ะเหรอ?<br>น่ารักดีเนอะ!"""
Kuro_01_020#0,"""ตัวกลมๆขนปุยๆ แถมตัวขาวทั้งตัวด้วย!<br>ชั้นชอบแมวแบบนั้นที่สุดเลยล่ะ!"""
Kuro_01_030#0,"""เอ๊ะ? หมายถึงตัวสีดำหรอกเหรอ..อ้าว.."""
Kuro_01_040#0,"""อ๊ะ แต่คนที่ชอบน้องแมวแบบนั้นก็คงมี<br>ไม่น้อยเหมือนกันแหละเนอะ!<br>อื้ม ต่างคนก็ต่างกัน ไม่เหมือนกันหมดทุกคนหรอก"""
Kuro_01_050#0,"""เอาล่ะ เรียบร้อยแล้วนี่ ไปถามคนอื่นต่อสิ!<br>ขอตัวก่อนน้า!"""
11_voice_NPC_02_101#1,"""最近ショップエリアにいる<br>あのネコちゃん？<br>可愛いよねぇ！"""
Kuro_01_020#1,"""こう、丸くてクリッとしてて<br>真っ白でさ！<br>あたし、ああいうの大好きだよ！"""
Kuro_01_030#1,"""えっ、そっちじゃなくて黒い方？<br>あちゃー……"""
Kuro_01_040#1,"""あ、あっちの子が好きな人も<br>探せばたくさんいるんじゃないかな！<br>うん、人の好みは十人十色だもんね！"""
Kuro_01_050#1,"""ほらっ、そうと決まれば<br>他の人にも聞きに行かなくちゃ！<br>それじゃあね！"""
11_voice_NPC_5002_101#0,"""อ้าว เธอนี่เอง มาพอดีเลย"""
Echo_favs_before_020#0,"""ถ้าไม่รังเกียจ ช่วยรับนี่ไปหน่อยได้มั้ย?<br>พอดีเพิ่งมีคนให้มาน่ะ"""
Echo_favs_before_030#0,"""แทนที่ชั้นจะเก็บไว้เอง<br>แต่เธอน่าจะใช้มันให้เกิดประโยชน์<br>ได้มากกว่าชั้นล่ะนะ"""
Echo_favs_after_010#0,"""ไม่ต้องขอบคุณหรอกไม่เป็นไร"""
Echo_favs_after_020#0,"""ถือว่าเป็นของตอบแทนกับ<br>สิ่งที่เธอเคยทำให้ชั้นมาตลอดก็แล้วกัน"""
11_voice_NPC_5002_101#1,"""ああ、きみ、丁度良いところに。"""
Echo_favs_before_020#1,"""よければこれ、受け取ってくれない？<br>ちょうど手に入ったからさ。"""
Echo_favs_before_030#1,"""あたしが持っているより<br>きみが持っていた方が<br>きっと役に立つし。"""
Echo_favs_after_010#1,"""お礼とかそういうのはやめてね。"""
Echo_favs_after_020#1,"""これはむしろ、いつもありがとうって<br>あたしからのお返しだからさ。"""
Echo_favs_present_010#0,"""Echo มอบ [Heal] ให้กับท่าน"""
Echo_favs_present_020#0,"""Echo มอบ [Element Synthesizer] ให้กับท่าน"""
Echo_favs_present_030#0,"""Echo มอบ [Purify] ให้กับท่าน"""
Echo_favs_present_040#0,"""Echo มอบ [Element Synthesizer] ให้กับท่าน"""
Echo_favs_present_050#0,"""Echo มอบ [Shield] ให้กับท่าน"""
Echo_favs_present_060#0,"""Echo มอบ [Element Synthesizer] ให้กับท่าน"""
Echo_favs_present_070#0,"""Echo มอบ [Amplify] ให้กับท่าน"""
Echo_favs_present_080#0,"""Echo มอบ [Element Synthesizer] ให้กับท่าน"""
Echo_favs_present_090#0,"""Echo มอบ [Element Synthesizer] ให้กับท่าน"""
Echo_favs_present_100#0,"""Echo มอบ [Element Synthesizer] ให้กับท่าน"""
Echo_favs_present_010#1,"""エコーから『レスタ』を受け取りました。"""
Echo_favs_present_020#1,"""エコーから『シンセサイザー』を受け取りました。"""
Echo_favs_present_030#1,"""エコーから『アンティ』を受け取りました。"""
Echo_favs_present_040#1,"""エコーから『シンセサイザー』を受け取りました。"""
Echo_favs_present_050#1,"""エコーから『デバンド』を受け取りました。"""
Echo_favs_present_060#1,"""エコーから『シンセサイザー』を受け取りました。"""
Echo_favs_present_070#1,"""エコーから『シフタ』を受け取りました。"""
Echo_favs_present_080#1,"""エコーから『シンセサイザー』を受け取りました。"""
Echo_favs_present_090#1,"""エコーから『シンセサイザー』を受け取りました。"""
Echo_favs_present_100#1,"""エコーから『シンセサイザー』を受け取りました。"""
11_voice_NPC_5002_100#0,"""แค่ได้เป็น ARKS แล้วจะลำพองใจไม่ได้นะ?<br>สิ่งที่สำคัญคือได้ทำอะไรต่างหาก"""
11_voice_NPC_5002_100#1,"""アークスになった、ってことだけで<br>浮かれてたらだめだよ？<br>何をやったかが重要なんだからね。"""
11_voice_NPC_5002_100#2,"""มีปัญหาอะไรก็มาปรึกษาข้าได้เลยนะ!<br>...ถึงจะพูดยังงั้น <br>แต่ข้าเองก็ไม่ใช่ ARKS ที่มีฝีมือเก่งกาจอะไรหรอกนะ"""
Echo_02_020#0,"""เอาเถอะ ที่เข้ามาเป็น ARKS นี่<br>ก็ไม่ได้ตั้งเป้าหมายไว้สูงอะไรแต่แรกแล้วน่ะนะ"""
11_voice_NPC_5002_100#3,"""困ったことがあったら、あたしに相談！<br>……なんて、偉ぶってみたいんだけど<br>そんな優秀じゃないんだ、あたし。"""
Echo_02_020#1,"""ま、そういう目的で<br>アークスになったわけじゃないし<br>いいんだけどさー。"""
11_voice_NPC_5002_105#0,"""พยายามมันก็ดีหรอก<br>แต่การพักผ่อนก็เป็นงานอย่างนึงเหมือนกันนะ?<br>ตกลงนี่ได้นอนพักบ้างไหม?"""
11_voice_NPC_5002_105#1,"""頑張るのはいいことだけど<br>しっかり休むのも、仕事の一つだよ？<br>きちんと休憩、してる？"""
11_voice_NPC_5002_105#2,"""ฮ้าว...เฮ่อ...ง่วงจัง...<br>อ๊ะ โทษที เวลาเพิ่งตื่น<br>ข้าจะไม่ค่อยสดชื่นแบบนี้แหละ..."""
11_voice_NPC_5002_105#3,"""ふぁーあっ……ねむ……<br>あ、ごめん、あたし寝付きが悪くて<br>起き抜けとかすっごく弱いんだ……"""
11_voice_NPC_5002_101#2,"""ทำไมเจอกี่ทีตัวก็ติดอยู่กับ Zeno ตลอดเวลาเลยงั้นเหรอ?<br>แน่อยู่แล้ว ก็ชั้นต้องคอยจัดการทุกอย่างให้หมอนี่น่ะสิ"""
Echo_05_020#0,"""...ก็มีบ้าง ที่เค้าว่าเป็นแฟนกัน<br>แต่ชั้นไม่สนหรอก<br>...เพราะชั้นเก่งกว่าหมอนั่นเยอะ"""
11_voice_NPC_5002_101#3,"""何でいつもゼノのそばにいるのかって？<br>そりゃあもちろん、あたしはゼノの<br>保護者みたいなものですから。"""
Echo_05_020#1,"""……時々、付き人って言われるけど<br>気にしない、気にしない。<br>……あたしだって、戦えるんだよ？"""
11_voice_NPC_5002_105#4,"""อีตา Zeno เดินมั่วซั่วไปไหนอีกละ <br>คลาดสายตาไม่ได้เลยจริงๆ<br>เด็กผู้ชายเป็นแบบนี้ทุกคนรึเปล่าน้า?"""
11_voice_NPC_5002_105#5,"""ゼノはすぐにふらふらとどこかへ<br>行っちゃうから、目が離せないのよね。<br>男の子ってみんなそうなのかな？"""
11_voice_NPC_5002_104#0,"""อืม...เป้าหมายก็มีอยู่แล้วน่ะนะ<br>ต้องเป็น Hunter ที่เก่งกาจให้ได้<br>...อ๊ะ เปล่าๆ แค่บ่นกะตัวเองน่ะ"""
11_voice_NPC_5002_104#1,"""んー……ついていくのがメインなんだし<br>体力のあるハンターになりたかったな。<br>……あ、いやいや、こっちの話。"""
11_voice_NPC_5002_102#0,"""ห้ามพูดว่าไม่ไหว!<br>พี่ชั้นเคยสอนมาอย่างนี้น่ะ<br>เป็นคำสอนที่ถึงตายก็ไม่ลืมเด็ดขาด"""
11_voice_NPC_5002_102#1,"""無理は禁物！<br>これ、お姉さんからの助言。<br>絶対に忘れないでね。"""
11_voice_NPC_5002_108#0,"""...อย่าสู้โดยอาศัยแต่ความเคยชิน<br>หมายถึงเวลาสู้ต้องห้ามประมาทเด็ดขาด<br>ไม่งั้นอาจต้องจ่ายค่าเรียนด้วยชีวิตก็ได้"""
11_voice_NPC_5002_108#1,"""……戦闘に慣れすぎないでね。<br>一生懸命なその気持ちは買うけど<br>周りが見えなくなったらおしまいだよ？"""
11_voice_NPC_5002_104#2,"""อย่าปล่อยให้สิ่งที่ควรปกป้องต้องสูญเสียไป<br>คือ เมื่อก่อนมีคนสอนชั้นบ่อยๆน่ะ<br>เอ๊ะ ว่าแต่ใครเป็นคนพูดกันนะ"""
11_voice_NPC_5002_104#3,"""守るべきものを見失うな、って<br>昔、よく聞かされたんだよねー。<br>あれ、誰から聞いたんだったかな。"""
11_voice_NPC_5002_100#4,"""สิบกว่าปีมานี้ ดูจะมีคนบาดเจ็บเพิ่มขึ้นไม่หยุดเลยนะ<br>แปลว่ารอบตัวเรามันอันตรายขึ้นมาก<br>แต่ก็ยังดีที่เรายังรอดมาถึงทุกวันนี้"""
11_voice_NPC_5002_100#5,"""十年前ぐらいは、もっとみんなが<br>殺伐としていて、実際危なかったんだ。<br>よくここまで持ち直したと思うよ。"""
11_voice_NPC_5002_104#4,"""อีตา Zeno เนี่ย ชอบพูดอะไรแล้วต้องทำให้ได้ตลอด<br>ปล่อยให้คำพูดเป็นนายแบบนี้<br>น่าจะรู้ซะมั่งว่ามันจะเหนื่อยทีหลัง"""
Echo_12_020#0,"""เฮ่อ...อย่างน้อยก็อยากให้รู้ตัวซะมั่งว่า<br>ตัวเองไม่มีปัญญาจัดการปัญหาที่พุ่งเข้าใส่<br>ได้หมดทุกอย่างหรอก"""
11_voice_NPC_5002_104#5,"""ゼノってば、無茶苦茶なこと言う癖に<br>言ったことは大抵やりとげちゃうから<br>手に負えなくてタイヘンなのよね。"""
Echo_12_020#1,"""はぁ……思うように出来ない側の<br>気持ちも知って欲しいところよ。"""
11_voice_NPC_5002_104#6,"""ก็มีคนพูด ว่าเทียบกับ Zeno แล้ว ชั้นมันดูเป็น<br>คนเอื่อยเฉื่อยแต่เห็นแบบนี้ <br>คำที่ชั้นยึดถือคือ [ไม่ทำอะไรเกินตัว] ต่างหาก"""
11_voice_NPC_5002_104#7,"""ゼノとの比較で、あたしは不真面目って<br>言われるけど、これが精一杯なの。<br>好きな言葉は「無理しない」だしね。"""
11_voice_NPC_5002_103#0,"""ถ้าความอยากลงสนามรบไม่เคยหลุดออกไปจากสมอง<br>นั่นแปลว่าเริ่มบ้าแล้ว<br>ควรจะหยุดก่อนดีกว่า"""
Echo_14_020#0,"""หากรู้สึกตัวไม่ทัน ป่านนั้นทุกอย่าง<br>อาจสายเกินแก้แล้วก็ได้นะ"""
11_voice_NPC_5002_103#1,"""心の底から戦いたいって<br>思うようになったらそれはもう病気。<br>休んだ方がいい。"""
Echo_14_020#1,"""気付かないうちに<br>どんどん磨り減っていっちゃうからね。"""
11_voice_NPC_5002_104#8,"""เฮ่อ...จับคู่กับอีตา Zeno ทีไรเหนื่อยจับไข้ทุกที<br>ทั้งๆที่ไม่ได้เป็น Hunter แต่แรกสักหน่อย <br>แต่เอาเรี่ยวแรงมาจากไหนมากมายนะ"""
11_voice_NPC_5002_104#9,"""ふぅ……ゼノにあわせるのはタイヘン。<br>もともとハンターでもないのに<br>どこにあれだけの体力があるのかしら。"""
11_voice_NPC_5002_105#6,"""ชั้นกับ Zeno? ก็ซี้กันมาตลอดตั้งแต่สมัยนู้น <br>ตอนยังเด็กๆน่ะนะ<br>...ซี้กันมาตลอด งั้นเหรอ"""
11_voice_NPC_5002_105#7,"""あたしとゼノ？\u3000幼馴染みだよ。<br>昔っから、今までずっと、幼馴染み。<br>……ずっと、かあ。"""
11_voice_NPC_5002_108#2,"""ถ้าการต่อสู้กับ D-arker จบลงแล้ว<br>พวก ARKS จะทำอะไรกันต่องั้นเหรอ?<br>...เร็วไปที่จะมาคิดเรื่องนี้นะชั้นว่า"""
Echo_17_020#0,"""แต่ก็กลัวๆเหมือนกัน ว่าอีกหน่อยถ้าพอถึงเวลานั้นจริง<br>ทุกคนอาจไม่มีอะไรให้ทำกันต่อก็ได้..."""
11_voice_NPC_5002_108#3,"""ダーカーとの戦いが終わったあとって<br>アークスは何をやっていくんだろ？<br>……ちょっと気の早すぎる心配かな。"""
Echo_17_020#1,"""でも、なんかみんな<br>やりたいことがなくなってそうで<br>それがちょっと怖いかも……"""
11_voice_NPC_5002_104#10,"""เป้าหมายในการเป็น ARKS ของแต่ละคนก็ต่างกันออกไป<br>แต่ไม่ว่าเป้าหมายจะจะเป็นอะไร<br>ทุกคนเค้าก็ทุ่มเทเต็มที่กันทั้งนั้นล่ะ"""
Echo_18_020#0,"""...เป้าหมายเหรอ<br>จู่ๆมาถามแบบนี้ก็ตอบยากอยู่นะ"""
11_voice_NPC_5002_104#11,"""アークスになる目的は人それぞれ。<br>でも、何か目的があるからアークスに<br>なるわけで、だからみんな頑張る、と。"""
Echo_18_020#1,"""……目的、かぁ。<br>難しいよね、そういうの。"""
11_voice_NPC_5002_109#0,"""ระยะนี้ดูจะมีคนบาดเจ็บกลับมาเยอะขึ้นนะ<br>คงเพราะพวก D-arker เพิ่มจำนวนขึ้นกว่าแต่ก่อน<br>รู้สึกสังหรณ์ไม่ดียังไงก็ไม่รู้"""
11_voice_NPC_5002_109#1,"""最近、怪我する人増えたよねぇ。<br>ダーカーの数も増えてきてるみたいだし<br>なんかちょっとイヤな感じ。"""
