name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010460_0010#0,"""ว่าไง สบายดีหรือเปล่า?<br>ถ้าไม่ติดอะไรช่วยคุยกับข้าแป๊ปนึงสิ"""
un_010460_0020#0,"""ช่วงนี้ข้ารู้สึกเหมือนต้องคอยสู้แต่กับ<br>สิ่งมีชีวิตดั้งเดิมตลอดเลย<br>ข้ายอมรับจริงๆ ว่าข้าเหนื่อยมาก"""
un_010460_0030#0,"""ข้าไม่ได้หมายถึงสภาพร่างกายนะ <br>แต่ก็คงนับรวมด้วย พวกมันแข็งแกร่ง<br>มากโดยเฉพาะพวกที่บ้าคลั่ง <br>เป็นเพราะพวก D-arkers แท้ๆ"""
un_010460_0040#0,"""แม้แต่ตัวที่ถูกครอบงำก็ดูปกติมาก<br>ท่านต้องทำตัวให้เหมือนกับสัตว์ร้าย<br>เพื่อที่จะฆ่ามัน นั่นทำให้ข้าเหนื่อยมากๆ เลย"""
un_010460_0050#0,"""พวก D-arkersไม่เคยเป็นเป้าหมาย<br>หลักของข้าเลยแต่ในเวลาแบบนี้ <br>ข้าเกลียดมันมากจริงๆ"""
un_010460_0060#0,"""ข้าคิดว่าวิธีที่ดีที่สุดที่เราทำได้สำหรับ<br>สิ่งมีชีวิตดั้งเดิมคือพยายาม<br>ต้านทานไว้จนกว่าเรื่องวุ่นวายจะจบลง"""
un_010460_0070#0,"""......ขอโทษที ข้าเองก็ไม่ได้<br>อยากบ่นให้ท่านฟังเท่าไรหรอก"""
un_010460_0080#0,"""ถ้างั้นข้าไปล่ะนะ<br>ขอให้โชคดี"""
un_010460_0010#1,"""よう、頑張っているか？<br>よければ少し話に<br>付き合ってくれないか。"""
un_010460_0020#1,"""最近はもっぱら<br>原生生物の相手ばかりでな。<br>いい加減くたびれてきたんだ。"""
un_010460_0030#1,"""わき目もふらず、オレたちアークスを<br>襲ってくる原生生物は<br>ダーカーに侵食されている。"""
un_010460_0040#1,"""それはまあ、頭ではわかってるんだが<br>見た感じは普通だからな。<br>流石にオレも、気が引けるときがある。"""
un_010460_0050#1,"""……しかし、忌々しいのはダーカーだ。<br>何の罪もない原生生物を侵し<br>兵士として扱うなど……許しがたい！"""
un_010460_0060#1,"""だから、原生生物に悪いと思うのなら<br>問題が解決するそのときまで<br>足を止めてはいけないんだろうな。"""
un_010460_0070#1,"""……すまんな、愚痴に付き合わせて。"""
un_010460_0080#1,"""それでは、オレは行く。<br>互いの健闘を祈る。"""
