st_063080_0001#0,"""A.P.242/3/10/10:15"""
st_063080_0010#0,"""……<%me>。<br>這裡……？"""
st_063080_0020#0,"""這裡是幽世。<br>現世與黄泉之間的世界啊。"""
st_063080_0030#0,"""少名比売！<br>平安無事啊……！"""
st_063080_0040#0,"""但是、其他的白之民……"""
st_063080_0050#0,"""你還是那麼死心眼啊。<br>瑪托依、仔細看看周圍。"""
st_063080_0060#0,"""……咦、事代桑？"""
st_063080_0070#0,"""啊、好久不見了。<br>不只是我、對面也<br>也聚集着白之民。"""
st_063080_0080#0,"""這是緊急避難的地方。<br>雖然是重要的場所<br>但人民更加重要。"""
st_063080_0090#0,"""那個暴虐之徒出現時、少名比売大人<br>立刻察覺到了、將大家轉移到了幽世。"""
st_063080_0100#0,"""雖然不是所有人都這樣轉移。<br>我也不是那麼萬能的。<br>犠牲也……出現了很多。"""
st_063080_0110#0,"""不過、總比黑之民。<br>好吧。"""
st_063080_0120#0,"""因爲我們來晚了……"""
st_063080_0130#0,"""那個、也不是。<br>即使你們先來了<br>結果也沒什麼變化。"""
st_063080_0140#0,"""那個混蛋、擁有如此強大的力量。<br>你們……不、恐怕<br>比我還要厲害吧。"""
st_063080_0150#0,"""所以請告訴我、你們兩個。<br>那些人到底是什麼。"""
st_063080_0160#0,"""差不多。是創造了ARKS的存在嗎。<br>這又是一個意想不到的人出現了。"""
st_063080_0210#0,"""夏歐說過。<br>示巴的巨大力量的原因<br>是無限的光子能力。"""
st_063080_0220#0,"""如果能用少名比売的力量……<br>如果能用結灰陣封住的話<br>……也許能打倒她。"""
st_063080_0230#0,"""的確是那個孩子會想到的事。<br>瑪托依暴走的時候也用同樣的方法<br>束縛了她的能力。"""
st_063080_0240#0,"""我所擁有的力量和<br>你們所使用的光子。<br>因為相似所以才做得到吧。"""
st_063080_0250#0,"""……都明白了、你們倆個。<br>那麼、可以拜託你們一下嗎？"""
st_063080_0260#0,"""什麼都可以"""
st_063080_0270#0,"""做什麼好呢？"""
st_063080_0280#0,"""嗯。<br>如果我們能幫上忙的話！"""
st_063080_0290#0,"""……啊、真是可靠的話啊。"""
st_063080_0300#0,"""事代。"""
st_063080_0310#0,"""是。"""
st_063080_0320#0,"""我對你有特別的任務。"""
