name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010360_0010#0,"""ว่าไงคู่หู!<br>ได้ลองเปลี่ยนคลาสดูบ้างหรือยัง?"""
un_010360_0020#0,"""ยุคของพวกเราน่ะต่างกับของยุคของพวกรุ่นพี่<br>สามารถเปลี่ยนได้อย่างอิสระตามความเหมาะสม<br>ก็ลองเปลี่ยนดูหลายๆ อย่างก็แล้วกัน"""
un_010360_0030#0,"""ตัวข้าคงเหมาะกับ Ranger ที่สุดแล้ว<br>คงจะเป็นแบบนี้ไปตลอดล่ะนะ"""
un_010360_0040#0,"""......แต่พอมาคิดดูดีๆ แล้ว<br>ทำไมพวกเราถึงเปลี่ยนคลาสได้นะ"""
un_010360_0050#0,"""ถ้าเทียบกับรุ่นที่แล้ว <br>พวกเราก็ดูไม่ต่างกันมาก<br>ดูผ่านๆ นี่ถึงกับแยกไม่ออกเลยนะ"""
un_010360_0060#0,"""ในตอนที่เราหลับอยู่ พวกเขาแอบมา<br>ทดลองอะไรแปลกๆกับร่างกายเรา<br>โดยไม่รู้ตัวหรือเปล่า......"""
un_010360_0070#0,"""ล้อเล่นน่า! เป็นไปไม่ได้อยู่แล้วล่ะเนอะ!<br>ถ้าเป็นยังงั้นเราก็ต้องรู้ตัวแล้วซิ"""
un_010360_0080#0,"""แต่มีทางเลือกเพิ่มขึ้นก็ดีแล้วล่ะนะ<br>ยังไงเราก็มีอิสระในการเลือกอยู่แล้ว<br>งั้นข้าไปก่อนนะ!"""
un_010360_0010#1,"""よう、相棒！<br>クラスとかって、いろいろ<br>いじったりしてみてるか？"""
un_010360_0020#1,"""おれたちの世代は、先輩方と違って<br>適性を自由に変えられるからな。<br>いろいろやってみたほうがいいぜ。"""
un_010360_0030#1,"""まあ、おれは<br>レンジャーが性に合ってるし<br>ずっとこのままだと思うけどな。"""
un_010360_0040#1,"""……しっかし、なんでおれたちは<br>クラス自由に変えられるんだろうな。"""
un_010360_0050#1,"""先輩方と比べて、別段何かが<br>変わったとも思えないんだけどな。<br>見た目だって、まったく同じだし。"""
un_010360_0060#1,"""寝てるうちとか、知らないうちに<br>カラダを勝手に改造されてたりして……"""
un_010360_0070#1,"""なーんてな！\u3000そんなわけないよな！<br>だったら真っ先に自分で気付くって。"""
un_010360_0080#1,"""ま、自由があるってのはいいことだし<br>せいぜい有効活用していこーぜ。<br>んじゃなー！"""
