st_061100_0001#0,"""A.P.242/2/17/11:00"""
st_061100_0010#0,"""啊……啊……<br>什麼、這個敵人……！<br>和平時完全不同……！"""
st_061100_0020#0,"""攻擊沒有效果"""
st_061100_0030#0,"""耐久力异常高"""
st_061100_0040#0,"""嗯、而且……<br>總覺得和上次、那個叫示巴的人<br>有相同的感覺。"""
st_061100_0050#0,"""這邊的攻擊沒有效果<br>或者說有一種被吸收的感覺……"""
st_061100_0060#0,"""<%me>！"""
st_061100_0070#0,"""瑪麗亞！　危險！"""
st_061100_0080#0,"""……啊、你們啊。<br>不好意思、幫了大忙。"""
st_061100_0090#0,"""其他人呢……？"""
st_061100_0100#0,"""我也在找呢。<br>哎呀、最開始見到你們<br>真是太好了。"""
st_061100_0110#0,"""你們的、分數最高。"""
st_061100_0120#0,"""呃？"""
st_061100_0130#0,"""後退！"""
st_061100_0140#0,"""切！"""
st_061100_0150#0,"""……你們兩個都別上當！<br>那不是大姐！"""
st_061100_0160#0,"""傑諾先生！？<br>那個傷……！"""
st_061100_0170#0,"""哦。<br>捱了我的一擊還活着<br>你只有頑強是一級啊。"""
st_061100_0180#0,"""真正的一擊不是那樣的。<br>你這種完全不像的模倣<br>適可而止吧、你個冒牌貨！"""
st_061100_0190#0,"""嗬……"""
st_061100_0200#0,"""真是出乎意料。<br>我的模倣、很完美。"""
st_061100_0210#0,"""你是……！"""
st_061100_0220#0,"""和示巴一起……！"""
st_061100_0230#0,"""擬態他人的能力……！？"""
st_061100_0240#0,"""我是米朵拉。<br>二十之座、偽之女神。<br>可以偽裝成他人、即是我的能力。"""
st_061100_0250#0,"""只要我、接觸過！"""
st_061100_0260#0,"""剛才也接觸了你。"""
st_061100_0270#0,"""疑心會殺人。<br>人們懷疑別人的樣子很滑稽。"""
st_061100_0280#0,"""今後你們必須<br>經常懷疑。<br>也許自己的夥伴不是夥伴。"""
st_061100_0290#0,"""我會一直看著你們。<br>而且、今後、這裏也是。"""
st_061100_0300#0,"""这就是僞神殺人的方式。"""
st_061100_0310#0,"""啊、謝謝你親切的說明！<br>這樣的話、只要在這裏把元兇的你<br>處理掉就可以了！"""
st_061100_0320#0,"""你們的分數很高。<br>得到了、我就贏了。"""
st_061100_0330#0,"""重點是……"""
st_061100_0340#0,"""誰能殺死你們、才能分出勝負。<br>現在是我分數落後、要在這裏挽回。"""
st_061100_0350#0,"""……不要胡鬧！<br>我們不是、你們的遊戲道具！"""
st_061100_0360#0,"""你爲什麼生氣？<br>你們、對黑暗種也做着同樣的事。"""
st_061100_0370#0,"""你們覺得自己處於被獵殺的地位怎麼樣？<br>這就是、所謂的因果報應。"""
st_061100_0380#0,"""那種心情……或許<br>你們這樣、就能明白了吧？"""
