st_056140_0001#0,"""A.P.241/11/27/10:00"""
st_056140_0010#0,"""あっ、アイカさん！"""
st_056140_0020#0,"""ああ、<%me>。シエラ。<br>二人には迷惑をかけたと聞いている。<br>すまない……"""
st_056140_0030#0,"""迷惑、なんてとんでもない！<br>あれは完全にもらい事故ですし……<br>その、お身体とか大丈夫ですか？"""
st_056140_0040#0,"""メディカルチェックは済んでいる。<br>身体に異常はないとのことだ。"""
st_056140_0050#0,"""ただ、ずっと悪い……<br>悪夢を見ていた気がする。"""
st_056140_0060#0,"""キュキュウ……"""
st_056140_0070#0,"""ひどく恥ずかしい夢だ。<br>記憶が残ってないのが<br>救いだと素直に思えるほどに。"""
st_056140_0080#0,"""たとえ覚えていたとしても<br>子細は語りたくない……<br>そして、二度とやりたくない。"""
st_056140_0090#0,"""キュウウウウッ……"""
st_056140_0100#0,"""……大丈夫です。忘れましょう。<br>アイカさんは何も悪くないんですから。"""
st_056140_0110#0,"""っ！？<br>あ、貴方たちは何があったか<br>知ってるのか！？"""
st_056140_0130#0,"""強き光には、強き影が落ちるもの……"""
st_056140_0140#0,"""所詮私は偽りの容れ物……"""
st_056140_0150#0,"""ぐっ……な、何だその台詞は……<br>何故だ、聞いているだけで<br>顔が火照ってくる……！"""
name01#0,"""ラッピー"""
name02#0,"""？？？"""
