name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010780_0010#0,"""ว่าไง สวัสดี"""
un_010780_0020#0,"""หือ..... <br>ท่านเป็นพวกชอบการต่อสู้สินะ<br>ดีเลยๆ ข้าจะได้ไม่ต้องห่วง"""
un_010780_0030#0,"""ทุกนาทีที่สู้กับ D-arkers <br>จะกลายเป็นกิจวัตร<br>สุดท้ายก็จะเริ่มสนุกไปกับมัน"""
un_010780_0040#0,"""D-arkers ครอบงำทุกสิ่งทุกอย่าง<br>รวมถึงสัตว์ที่จะกางเขี้ยว<br>เล็บเมื่อถูกรุกราน"""
un_010780_0050#0,"""ว่ากันว่า ARKS มีภูมิคุ้มกัน<br>แต่ก็ไม่มีใครพิสูจน์ได้ 100%"""
un_010780_0060#0,""".....พวกมันแข็งแกร่ง และก็ไม่เคยอด<br>อีกทั้งยังแพร่พันธุ์ได้อย่างมากมาย<br>คงไม่มีอะไรแย่กว่านี้แล้วล่ะ"""
un_010780_0070#0,"""อย่างน้อยเราก็รู้ว่าเราใช้ Photon <br>กำจัดพวกมันได้<br>แค่นั้นก็เพียงพอแล้วล่ะนะ"""
un_010780_0010#1,"""や、こんにちは。"""
un_010780_0020#1,"""ふむ……きみは気合い入ってて<br>見ていて安心できそうだ。<br>うんうん。それ、いいことだよ。"""
un_010780_0030#1,"""ダーカーと戦うってことが<br>惰性化してくると、どうしても<br>油断や驕りが生まれるからね。"""
un_010780_0040#1,"""ダーカーはあらゆる物に侵食し<br>その影響を顕著に及ぼす。<br>凶暴性の増強が、その最たるものさ。"""
un_010780_0050#1,"""アークスは侵食を受けない、と<br>言われているけど、それも絶対的に<br>保証されたものじゃないから。"""
un_010780_0060#1,"""……ほーんと、やっかいな相手だよ。<br>無尽蔵に湧いてくるし、勝手にどんどん<br>増えていっちゃうし……"""
un_010780_0070#1,"""ま、フォトンの力で倒せば<br>なんとかなるってのが<br>わかっているだけ、ましだけどね。"""
