name01#0,"""？？？"""
name02#0,"""？？？"""
ra_025160_0001#0,"""A.P.228/8/4"""
ra_025160_0010#0,"""……這裡，真漂亮呢。"""
ra_025160_0020#0,"""澄澈的天空、一片銀白雪景。<br>連刺骨的冷冽，<br>反而都覺得很舒服。"""
ra_025160_0030#0,"""……啊。<br>一臉真不像我的表情。<br>偶爾這樣有什麼關係。"""
ra_025160_0040#0,"""因為我是女孩子啊。<br>有時也會被景致所感動。<br>……雖然不是一般正常的女孩子啦。"""
ra_025160_0050#0,"""不過，一般正常的女孩子<br>到底是什麼感覺呢？"""
ra_025160_0060#0,"""１．更嫻靜的感覺"""
ra_025160_0070#0,"""２．沒什麼差"""
ra_025160_0080#0,"""嫻靜啊、嫻靜啊、啊……<br>如果一舉一動都很文靜的話，<br>就會變成一般正常的女孩子？"""
ra_025160_0090#0,"""謝謝你這麼體貼。<br>不過沒關係的。"""
ra_025160_0100#0,"""我自己明白我不是<br>一般正常的女孩子，而且<br>我也不曾覺得厭惡。"""
ra_025160_0110#0,"""如果現在的我變成了<br>和平時相反……舉止文靜的話<br>你會把我看作一般正常的女生麼？"""
ra_025160_0120#0,"""啊，<%me>。<br>……我很好，<br>希望你再多說一些。"""
ra_025160_0130#0,"""……有那麼驚訝麼？<br>真沒禮貌呢。<br>我也是可以作到這樣的啊。"""
ra_025160_0140#0,"""……但是這樣好麼？<br>如果變得這麼溫柔的話，<br>好像就變得無法戰鬥了。"""
ra_025160_0150#0,"""而且，如果我能變成<br>那個樣子的話，應該是等到<br>世界變祥和的時候。"""
ra_025160_0160#0,"""因此在和平之前，讓我把<br>就先不當一般正常的女生。<br>……在那之前先預備著。"""
