name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
ra_010200_0010#0,"""ว่าไง! <br><%me>!"""
ra_010200_0020#0,"""ข้าได้ยินมาแล้วล่ะ!<br>รู้สึกว่าตาลุง Zig จะขอร้อง<br>อะไรระห่ำๆ ให้ท่านทำหลายอย่างเลยสินะ!"""
ra_010200_0030#0,"""ตาลุงนั่น พอไฟติดทีไรก็<br>เป็นแบบนั้นทุกที<br>วุ่นวายกว่าที่คิดอีกนะเนี่ย"""
ra_010200_0040#0,"""แล้วไง คราวนี้โดนบอกให้ไปทำอะไรมาล่ะ?"""
ra_010200_0050#0,"""......อ้อ เกี่ยวข้องกับไอ้เจ้าของที่<br>ไม่รู้ว่าคืออะไรที่เจอก่อนหน้านี้นี่เอง<br>กะแล้วว่าเจ้าสิ่งนั้นมันเป็นอาวุธจริงๆ ด้วยสินะ"""
ra_010200_0060#0,"""แหม ไม่ใช่ว่าข้ารู้หรอก<br>ข้าแค่รู้สึกว่าใช่เท่านั้นแหละ"""
ra_010200_0070#0,"""เอาเถอะ แต่ถ้าจะหาของที่เกี่ยวกับเจ้า<br>สิ่งนั้นก็ไม่ใช่ว่าจะไม่มีคำใบ้ซะทีเดียว<br>น่าจะพอทำอะไรได้ไม่ใช่รึ"""
ra_010200_0080#0,"""ก็ลองคิดดูสิ เจ้าสิ่งนั้นน่ะดูเหมือนว่า<br>พวก D-arkers เองก็ตามหามันอยู่<br>ไอ้เจ้าหน้ากากนั่นก็ด้วย ใช่ป่าวล่ะ?"""
ra_010200_0090#0,"""ถ้าพูดในทางกลับกัน สถานที่ที่เจ้าพวกนั้น<br>ตระเวนหาอยู่ ก็ต้องมีเจ้าสิ่งนี้ด้วยไม่ใช่รึ?"""
ra_010200_0100#0,"""นั่นก็หมายความว่า เป้าหมายในตอนนี้<br>ก็คือการค้นหาร่องรอยของเจ้าหน้ากาก<br>กับพวก D-arkers นั่นให้พบใช่รึเปล่าล่ะ"""
ra_010200_0110#0,"""เอาเถอะ ถ้าข้าพบอะไรจะรีบ<br>ติดต่อให้ท่านรู้ก็แล้วกัน พยายามเข้าล่ะ<br>แล้วไว้เจอกัน"""
ra_010200_0120#0,"""A.P.238/3/14"""
ra_010200_0010#1,"""よう！<br><%me>！"""
ra_010200_0020#1,"""聞いたぜ聞いたぜ！<br>あのジグじいさんから<br>いろいろと無茶頼まれてるらしいな！"""
ra_010200_0030#1,"""あのじいさん、やる気を出すと<br>いつもあんな感じだからな。<br>わりと面倒なんだよなー。"""
ra_010200_0040#1,"""で、何をしてこいって言われてるんだ？"""
ra_010200_0050#1,"""……あー、ずいぶん前に見つけた<br>よくわからんアレ関連か。<br>やっぱあれ、武器だったんだな。"""
ra_010200_0060#1,"""いや、知ってたわけじゃなくて<br>そんな気がしたってだけなんだけどよ。"""
ra_010200_0070#1,"""まあ、アレ関係のものを探すなら<br>ノーヒントってわけでもないし<br>なんとかなるんじゃないか。"""
ra_010200_0080#1,"""考えてもみろって。<br>あれってダーカーが探してたみたいだし<br>あの仮面野郎も探していたんだろ？"""
ra_010200_0090#1,"""逆に言えば、あいつらが探し回ってる<br>ところに、それがあるんじゃないか？"""
ra_010200_0100#1,"""となると、さしあたっての目標は<br>仮面野郎とダーカーの足跡を見つける<br>ってところだろ。"""
ra_010200_0110#1,"""ま、俺も何か見かけたら<br>連絡してやるから、頑張ってみろよ。<br>んじゃな。"""
ra_010200_0120#1,"""A.P.238/3/14"""
