st_051050_0001#0,"""A.P.241/9/23/13:00"""
st_051050_0010#0,"""アースガイドから、報告です。<br>地球でも<%me>さんの<br>反応は見つからない、とのことです。"""
st_051050_0020#0,"""<%me>……"""
st_051050_0030#0,"""オペレーターから緊急通信？<br>これ、望遠画像……？"""
st_051050_0040#0,"""宇宙が、歪んでる……"""
st_051050_0050#0,"""これ、ブラックホール？<br>そう珍しいものでもないですけど……"""
st_051050_0060#0,"""って、突如発生したとか<br>そんなことあるわけないですよ！"""
st_051050_0070#0,"""恒星の重力崩壊……じゃない？<br>中間質量型……も、観測値が否定？"""
st_051050_0080#0,"""しかも、拡張速度がおかしいです。<br>このままのペースで広がっていったら<br>すぐに宇宙全部が飲み込まれちゃう。"""
st_051050_0090#0,"""こんなブラックホール……ありえない。<br>……どうなってるんですか、これ。"""
st_051050_0100#0,"""これ……<br><%me>の失踪と<br>関係あるのかな？"""
st_051050_0110#0,"""……タイミング的に<br>無関係とも思えません。<br>あわせて調査を進めてみます。"""
st_051050_0120#0,"""待たせたね、二人とも。"""
st_051050_0130#0,"""そのブラックホールについて<br>情報は共有済みか。<br>説明の手間がはぶけて助かるよ。"""
st_051050_0140#0,"""ふたつ、報告がある。"""
st_051050_0150#0,"""まずは、良い報告から。<br><%me>の反応が見つかった。"""
st_051050_0160#0,"""……っ！\u3000ほんと！？<br>じゃあ、早く助けに行かないと！"""
st_051050_0170#0,"""落ち着くんだ、マトイ。<br>続けて、悪い報告。"""
st_051050_0180#0,"""反応があった場所は<br>その、ブラックホールの中心だ。"""
st_051050_0190#0,"""唯一の絶対静止座標系。<br>宇宙の原点。<br>かつて惑星シオンがあった場所。"""
st_051050_0200#0,"""そこに、<%me>はいる。"""
