name01#0,"""？？？"""
name02#0,"""？？？"""
al_030040_0010#0,"""……シエラちゃん。<br>これで、終わりだよね。"""
al_030040_0020#0,"""はい、<%me>の<br>記録はもちろん続いていますが<br>振り返るのはここまでですね。"""
al_030040_0030#0,"""<%me>。<br>ごめんなさい。"""
al_030040_0040#0,"""あなたにばっかり苦労させちゃった。<br>わたしがもっとしっかりしてれば<br>こんな風には……ならなかった。"""
al_030040_0050#0,"""本当にごめんなさい。<br>全部、あなたに押しつけちゃって。"""
al_030040_0052#0,"""そんなことはない"""
al_030040_0054#0,"""誰の責任でもない"""
al_030040_0060#0,"""<%me>さんの<br>おっしゃるとおり、アルマさんが<br>責任を感じることはありません。"""
al_030040_0070#0,"""ご自身でも言ってたじゃないですか。<br>頑張って辿り着いた未来が<br>ここなんだ、って。"""
al_030040_0080#0,"""ここに至るまでに、マトイさんや<br><%me>さんは<br>多大な苦労をされてきました。"""
al_030040_0090#0,"""でも、アルマさんだって、同じです。<br>みなさん同じなんですよ。"""
al_030040_0100#0,"""みなさんが頑張ってきたから<br>今こうして、話せているんです。"""
al_030040_0110#0,"""シエラちゃん……"""
al_030040_0120#0,"""……すみません、興奮しちゃって。<br>私もこうして一緒に振り返ってたら<br>感じたものがあったので……"""
al_030040_0130#0,"""……そうだね。<br>ごめん、言い方を間違えた。"""
al_030040_0140#0,"""<%me>。<br>ありがとう。"""
al_030040_0150#0,"""あなたにそのつもりが<br>なかったのだとしても……<br>わたしが感謝したいから、感謝する。"""
al_030040_0160#0,"""わたし達の分まで頑張ってくれて<br>……本当に、本当にありがとう。"""
