st_047020_0001#0,"""A.P.241/4/22/11:00"""
st_047020_0010#0,"""就如大家所見<br>……這就是月球現在的樣子。"""
st_047020_0020#0,"""而這邊的，則是月球上<br>變色部分的望遠影像。"""
st_047020_0030#0,"""嗚哇，好惡心……！<br>……這些全都是幻創黑暗種嗎？"""
st_047020_0040#0,"""而且它們還在試圖<br>用身體搭出通往地球的道路。"""
st_047020_0050#0,"""要是這麼多數量蜂擁而至<br>那再怎麼說我們也抵擋不住啊。"""
st_047020_0060#0,"""就算是讓我們ARKS來，也很難拿它們全部當對手……<br>這個量級，就算用隔離領域把地球整個包裹起來也不夠。"""
st_047020_0070#0,"""它們居然會如此源源不斷地冒出來……<br>雖然聖母也曾說過她「沒適應」<br>可這沒適應的程度，至於到這個地步麼……？"""
st_047020_0080#0,"""既然它們是以月球為中心冒出來的<br>那我們是不是可以認為，聖母本人也月球上呢<br>冰莉小姐？"""
st_047020_0090#0,"""啊，恩、恩。<br>……雖說記憶還有點模模糊糊的<br>但我之前曾經待過的那個地方，應該就是月球。"""
st_047020_0100#0,"""可我之前我們去救火継的那裡<br>不是已經被毀掉了嗎？<br>……就跟那兩個小鬼頭二人組一起。"""
st_047020_0110#0,"""這個嘛……火継之前所在的地方<br>是曾經進行月球開發時使用過<br>而在後來被遺棄的設施。"""
st_047020_0120#0,"""而現在聖母所在的位置<br>則是為了聖母而搭建出來的……<br>所以，這大概……是兩處完全不同的地方吧。"""
st_047020_0130#0,"""恩……？<br>這跟地球先導提供的情報有點出入啊。"""
st_047020_0140#0,"""啊，不過……我當時腦子暈乎乎的<br>所以這可能有點……不，可能有相當大的錯誤……<br>所以那個……總之很抱歉！"""
st_047020_0150#0,"""……你道什麼歉啊？<br>我就只是抱怨一下地球先導的情報靠不住而已。<br>跟你的情報又沒關係。"""
st_047020_0160#0,"""而且，你應該道歉的對象，不是另有其人嘛？"""
st_047020_0170#0,"""啊……那個，雖然有些遲了……<br>但我給ARKS的各位添了很多的麻煩……"""
st_047020_0180#0,"""這些麻煩，無論我再怎麼道歉、再怎麼道歉、再怎麼道歉<br>肯定也沒辦法彌補……！"""
st_047020_0190#0,"""沒有沒有，再怎麼說<br>冰莉小姐你也是被操縱了呀……<br>用不著這麼在意的。"""
st_047020_0200#0,"""不行，不可以就這麼一筆勾銷的！<br>只要是我能做到的，無論是什麼事我都會去做！<br>所以請給我提任何要求吧！我都會服從的！"""
st_047020_0210#0,"""可你就算說任何要求……我也……"""
st_047020_0220#0,"""對了！<%me>！<br>就把處置交給<%me>來決定吧！<br>那就拜託您啦！"""
st_047020_0230#0,"""您提出任何要求都行！<br>不如就讓我擔起責任來，切腹謝罪吧！<br>……但疼太久我也受不了，所以不如給我來個痛快？"""
st_047020_0240#0,"""還是說，您想要那種女僕類的？<br>就那種從貼身到服侍什麼都做的那種。<br>發現了房間角落裡的灰塵，還會被痛罵一頓的那種。"""
st_047020_0250#0,"""……哈！還是說還是說，要用身體來償還……！<br>可要是在這裡脫還是有點……但如果是您的命令……<br>我還是會服從的啦！"""
st_047020_0260#0,"""可是，可是可是！<br>這樣就太太太羞恥了啦……嗚嗚嗚……！<br>火継……求求你不要看我……！"""
st_047020_0270#0,"""……怎麼感覺，跟初來乍到這裡時的<br>火継小姐挺像的？"""
st_047020_0280#0,"""……你別讓我回憶起來啊。"""
st_047020_0290#0,"""<%me>。<br>你要是不說點什麼<br>可就不知道這傢伙會妄想到什麼地步了哦。"""
st_047020_0300#0,"""首先，禁止道歉"""
st_047020_0310#0,"""你就去支持一下火継吧"""
st_047020_0320#0,"""欸！？禁止道歉……<br>那我只需要脫光光就好了嗎！<br>……咦，不是這樣？"""
st_047020_0330#0,"""讓我去支持火継……？<br>這我肯定是會做的啦，欸……？"""
st_047020_0340#0,"""意思就是讓你別在意有的沒的<br>去以朋友的身份，專心支持一下火継。"""
st_047020_0350#0,"""畢竟，就算不這樣<br>我這笨蛋老妹也總喜歡亂來嘛。<br>在她身邊，還是得有個負責踩剎車的才行。"""
st_047020_0360#0,"""……火継。<br>那個……我真的可以嗎？<br>我怕又會做出什麼奇怪的事情來，給你添麻煩……"""
st_047020_0370#0,"""冰莉！"""
st_047020_0380#0,"""怎、怎麼！"""
st_047020_0390#0,"""我接下來要去阻止聖母，救回阿有。<br>我想，我恐怕會比過去還要亂來的<br>……所以，你可得跟緊了哦。"""
st_047020_0400#0,"""……恩。<br>恩、恩！"""
st_047020_0410#0,"""好了，我們的地點、目標<br>還有目的都已經明確了。<br>也正因如此，這事前準備，我們也要做好做足哦。"""
st_047020_0420#0,"""……我想，這應該會是一場頗為艱難的戰鬥<br>所以在各位出動之前，就都請養精蓄銳吧。<br>等準備好了，我會再通知你們的。"""
