st_051030_0001#0,"""A.P.241/9/23/10:30"""
st_051030_0010#0,"""【仮面】成為了【深遠之暗】的宿主，<br>一個人一直反抗着【深遠之暗】的支配。"""
st_051030_0020#0,"""復活了的【深遠之暗】和ARKS不斷戰鬥，消耗了自身的力量。<br>【假面】回到了過去的時間。"""
st_051030_0030#0,"""到【深遠之暗】將要復活的時候，<br>作為宿主的【假面】，回到了過去的時間。<br>就這樣一直重複著。"""
st_051030_0040#0,"""……不能這樣下去了，一定要支援【假面】，<br>是吧，<%me>。"""
st_051030_0050#0,"""【假面】是【深遠之暗】的中枢。<br>現在也在那裡。<br>那是你們最明白的。"""
st_051030_0060#0,"""除非切斷與【深遠之暗】的聯繋，<br>否則救出【假面】是不可能的。"""
st_051030_0070#0,"""即使救出了【假面】，<br>【深遠之暗】也會尋找新的宿主。<br>……這是最壞的情況。"""
st_051030_0080#0,"""為了救出【假面】，只能徹底抹殺【深遠之暗】。<br>但是，並沒有方法可以做到。"""
st_051030_0090#0,"""……到現在為止，都是這樣。"""
st_051030_0100#0,"""但是，現在有方法了！<br>那便是火継拿著的天叢雲！"""
st_051030_0110#0,"""能淨化邪惡的刀！<br>暫時成為黑暗法爾斯，<br>救出了阿有弟弟和聖母！"""
st_051030_0120#0,"""原理和那是相同的！<br>只是做一遍同樣的事！"""
st_051030_0130#0,"""得到了她們的支援，我們分析了天叢雲的能力，並成功重現。"""
st_051030_0140#0,"""<%me>。<br>你擁有的，和【假面】的聯繋……那個武器，在這裡。"""
st_051030_0150#0,"""把這份力量，託付給你。<br>這是你應做的。"""
st_051030_0160#0,"""作戦十分簡單。<br><%me>來斬斷【深遠之暗】的中枢。"""
st_051030_0170#0,"""這樣，【假面】和【深遠之暗】就能徹底分開……"""
st_051030_0180#0,"""二位要出發了。<br>用你們的手，完成吧。"""
st_051030_0190#0,"""……嗯。當然咯。<br>有很多，很多想説的話呢。"""
st_051030_0200#0,"""是吧，<%me>！"""
