st_062010_0001#0,"""A.P.242/2/25/10:00"""
st_062010_0010#0,"""サラ……"""
st_062010_0020#0,"""大丈夫？"""
st_062010_0030#0,"""無理をしてないか？"""
st_062010_0040#0,"""怪我のこと？\u3000大丈夫よ。<br>こんなのどうってことないわ。"""
st_062010_0050#0,"""二人は大丈夫なの？<br>まあもっとも、メディカルチェック<br>している暇なんてないけどさ。"""
st_062010_0060#0,"""ははっ。あたしだけじゃなく<br>みんな無理してるでしょ。"""
st_062010_0070#0,"""シエラなんか管理管制に必死で<br>雑談する暇もなさそうだし。"""
st_062010_0080#0,"""……サラ。<br>アムドゥスキアに何があるの？"""
st_062010_0090#0,"""あたしにもわからない。<br>シャオは、行けとしか言わなかった。"""
st_062010_0100#0,"""……でも、なんとなくわかる。<br>あいつが何を求めているのか。"""
st_062010_0110#0,"""<%me>。<br>貴方がシャオと初めて会ったのも<br>あそこだったはずよ。"""
st_062010_0120#0,"""龍族の長か……？"""
st_062010_0130#0,"""ロ・カミツに会う気……？"""
st_062010_0140#0,"""……そう。<br>龍族の長、ロ・カミツとの交流。<br>それ以外には考えられない。"""
st_062010_0150#0,"""きっと、あそこで何かがわかる……<br>……そうなんでしょ、シャオ。"""
skit01#0,"""Faint Hope"""
skit02#0,"""一縷の望み"""
