st_013220_0001#0,"""A.P.238/4/9/11:30"""
st_013220_0010#0,"""……ここは<br>小休止できるポイントね。"""
st_013220_0020#0,"""……貴方、ちょっと見ないうちに<br>ずいぶんと頼もしくなってて<br>びっくりした。"""
st_013220_0030#0,"""……この前までは、もっと頼りない<br>雰囲気だったのに、今はもう<br>歴戦のアークスのよう。"""
st_013220_0040#0,"""……この短期間で<br>大したものだと思うわ。<br>信じられないぐらい。"""
st_013220_0050#0,"""……貴方と同じぐらいの実力者が<br>もっと出てきてくれると<br>いいんだけどね。"""
st_013220_0070#0,"""핫핫핫하!<br>참가자 여러분, 안녕하신가!<br>재밌게 즐기고들 있나!"""
st_013220_0080#0,"""어이 휴이, 휴이!<br>이거 나도 참가하고 싶어!<br>참가할 수는 없는 건가!"""
st_013220_0090#0,"""넌 운영진이잖아…<br>에헴… 정신 차리고<br>중간 경과 보고다!"""
st_013220_0100#0,"""……現在の成績優秀者は<br>ハンターのオーザと<br>レンジャーのジャンのペア！"""
st_013220_0110#0,"""누구야?"""
st_013220_0120#0,"""フォースのマールーとペアの<br><%me>も<br>頑張っているようだな！"""
st_013220_0130#0,"""앗, 그 이름은<br>들어본 적 있으면서도…<br>들어본 적 없는듯한…"""
st_013220_0140#0,"""とはいえ、全員ほぼ横並びだ！<br>接戦熱戦大激戦！<br>いくらでも逆転のチャンスはあるぞ！"""
st_013220_0150#0,"""저기, 휴이.<br>적혀있는 대로 읽으면<br>어떡해. 즐거워?"""
st_013220_0160#0,"""さあ、ということで後半戦も<br>引き続き、諸君の活躍に期待する！<br>以上！"""
st_013220_0170#0,"""……ほらクラリスクレイス<br>これ参加者の資料だから<br>今後のためにもちゃんと読んどけ、な？"""
st_013220_0180#0,"""……あの人に負けている。<br><%me>。<br>後半、もっと頑張りましょう。"""
