st_048020_0001#0,"""A.P.241/4/24/13:00"""
st_048020_0010#0,"""After Ardem withdrew, we lost contact with the Earth Guide headquarters in Las Vegas..."""
st_048020_0020#0,"""As for the other branches, they contacted ARKS with inquiries into what had happened."""
st_048020_0030#0,"""We can reasonably assume that the rest of Earth Guide did not know of Ardem's true intentions."""
st_048020_0040#0,"""Ardem's real intentions... Taking the power of a weakened Mother and..."""
st_048020_0050#0,"""He was talking about guiding our evolution, right? How does he plan to do such a thing?"""
st_048020_0060#0,"""All of Earth guide, ARKS, everyone... we were all being used as tools for that moment... Ardem..."""
st_048020_0070#0,"""To him, there's no conflict of consciousness in doing so. He believes what he is doing is always \""right\"", after all."""
st_048020_0080#0,"""In fact, from his point of view, I'm sure he's not able to understand your reasoning. That's why he was trying to convince you."""
st_048020_0090#0,"""\""Mother is an evil demon who tried to manipulate the Earth. Why am I being criticized for killing it?\"""""
st_048020_0100#0,"""\""I'll take Mother's power and use it for the Earth. Isn't this the best outcome for Earth, an act of absolute justice?\"""""
st_048020_0110#0,"""\""Use it for the Earth\""... Does that mean he's going to do this evolution stuff using Mother's power?"""
st_048020_0120#0,"""Indeed. Ardem's goal is the evolution of the Earth. To return this world to the paradise it once was."""
st_048020_0130#0,"""Essentially, he means to use the power of Ether to recreate the world."""
st_048020_0140#0,"""I'm sure the absence of God in modern times, and the loss of that paradise, are unforgiveable to that man. After being banished from that paradise, he's very determined."""
st_048020_0150#0,"""Demon Phaleg... How do you know so much? What's your relationship to Ardem?"""
st_048020_0160#0,"""...He and I are adversaries from the first and longest conflict in human history."""
st_048020_0170#0,"""I wanted to kill him before it got to this point, but there were so many unexpected variables..."""
st_048020_0180#0,"""Kill him... You're planning to kill Ardem?"""
st_048020_0190#0,"""Indeed, you are correct, young lady. That's the only option."""
st_048020_0200#0,"""Unlike Mother, he doesn't believe his actions are ever wrong. He'll never stop."""
st_048020_0210#0,"""Do you understand, young lady? That you will actually have to kill him."""
st_048020_0220#0,"""You hesitated even against an enemy like me. Can you really kill a former friend like him?"""
st_048020_0230#0,"""...I'm not powerful or great enough to decide who lives and who dies."""
st_048020_0240#0,"""There's only one thing I can do right now. Act according to the desires in my heart."""
st_048020_0250#0,"""I won't lie about what I want to do. I decided that day... No matter who my opponent is, I won't budge."""
st_048020_0260#0,"""Even though he killed Mother? He cut her down so easily as she was reconciling. Don't you hate him?"""
st_048020_0270#0,"""I'm not mature enough to say I don't. I'm pissed off, and I hate him... but even then, I won't change."""
st_048020_0280#0,"""I'm going to stop Ardem. I'll listen to him, try to understand why he's doing it... and stop him."""
st_048020_0290#0,"""Because... That's what I want to do."""
st_048020_0300#0,"""...Young lady, may I have your name?"""
st_048020_0310#0,"""Hitsugi. Hitsugi Yasaka."""
st_048020_0320#0,"""では、ヒツギさん。<br>交流はここまでといたしましょう。"""
st_048020_0330#0,"""もとより、私と貴方がたは仲間ではない。<br>……これより先は、競争です。"""
st_048020_0340#0,"""私はアーデムを殺すため<br>貴方がたは止めるため<br>ただ互いの力を尽くすのみ。"""
st_048020_0350#0,"""ですが、願わくば共に生き残り……<br>いずれ、全力で相見えてみたいものですね。"""
st_048020_0360#0,"""では、<%me>さん。<br>よろしければ私を、地球まで<br>エスコートしていただけませんか。"""
st_048020_0370#0,"""来客を、エスコートもなしに<br>追い返すような無粋な方々では<br>ありませんよね、アークスは？"""
