st_051040_0001#0,"""A.P.241/9/23/11:00"""
st_051040_0010#0,"""……よし、これなら行ける！<br><%me>！<br>マトイ！\u3000あと少しだ！"""
st_051040_0020#0,"""このまま押し切って……<br>あの人を、助けるんだ！"""
st_051040_0030#0,"""させない！"""
st_051040_0040#0,"""くっ……！"""
st_051040_0050#0,"""これなら！"""
st_051040_0060#0,"""はあああああっ！"""
st_051040_0070#0,"""今だよ！"""
st_051040_0080#0,"""捉えた……【仮面】の反応！<br><%me>、マトイ！<br>あとは君たちが！"""
st_051040_0090#0,"""うん、今ならわたしたちが……！"""
st_051040_0100#0,"""１．……届く！"""
st_051040_0110#0,"""２．……助けてみせる！"""
st_051040_0120#0,"""な、なに、これ……？<br>カタチが、歪んでいってる……"""
st_051040_0130#0,"""時空干渉……ッ！？<br>どこかに跳ぼうとしているのか！？<br>一体、何を目標に！"""
st_051040_0140#0,"""<%me>！"""
st_051040_0150#0,"""反応……消失！<br>痕跡、痕跡痕跡……！<br>……ああっもうっ！"""
st_051040_0160#0,"""落ち着くんだ、シエラ。<br>痕跡なし、周辺から反応も消失。<br>……完全に、ロストだ。"""
st_051040_0170#0,"""……そんな！"""
st_051040_0180#0,"""<%me><br>……<%me>！！"""
