name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010410_0010#0,"""ว่าไง สบายดีหรือเปล่า?"""
un_010410_0020#0,"""การต่อสู้กับ D-arkers นั้นขึ้นอยู่กับความอดทน<br>สำหรับด้านกำลังกายแล้ว<br>ไม่มีอะไรดีไปกว่า Hunter หรอก"""
un_010410_0030#0,""" Ranger กับ Wizard วิ่งมาครึ่งทาง<br>ก็หอบแล้ว ในเวลาสำคัญ<br>พวกนั้นก็จะไม่เหลือแรงเลยไงล่ะ"""
un_010410_0040#0,"""โดยเฉพาะ Wizard นี่ไม่ไหวเลย<br>ถ้าในเวลาสำคัญแล้วยังหายใจไม่ทันล่ะก็<br>พวกนั้นจะโจมตีไม่ได้เลย"""
un_010410_0050#0,"""ในจุดนั้น Hunter จะต่อสู้โดย<br>มีอาวุธและกำลังกายเท่านั้น<br>ไม่ต้องห่วงเรื่องหายใจไม่ทันหรอก"""
un_010410_0060#0,"""ถ้าลังเลก็เลือก Hunter ซะ!<br>จำเอาไว้แค่นั้นแหละ<br>ข้าไปล่ะ"""
un_010410_0010#1,"""よっ、元気でやってるか？"""
un_010410_0020#1,"""ダーカーとの戦いは体力勝負。<br>そうなると、もっとも有利なのは<br>肉体強化に優れたハンターだ。"""
un_010410_0030#1,"""レンジャーやフォースでは<br>途中で息切れしてしまい<br>肝心な時に力を発揮できないぞ。"""
un_010410_0040#1,"""特にフォースはダメだ、フォースは。<br>肝心要のタイミングで息切れで<br>攻撃できないなんて、言語道断。"""
un_010410_0050#1,"""その点ハンターは、武器と<br>己の肉体を頼りに戦う。<br>息切れの心配も無用、安心だ。"""
un_010410_0060#1,"""迷ったらハンター！<br>覚えておくといい。<br>それじゃあな。"""
