name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010920_0010#0,"""...อ้าว เธอเองเหรอ<br>ขอโทษทีที่ไม่ได้สังเกต<br>ชั้นพอดีกำลังคิดอะไรอยู่น่ะ"""
un_010920_0020#0,"""ตอนที่ชั้นมาที่ Amduskia แล้วได้เห็น<br>Dragorii นั้นชั้นก็ได้คิดเลยว่า<br>พวกมันเป็นสิ่งมีชีวิตที่แข็งแกร่งจริงๆ"""
un_010920_0030#0,"""ร่างกายทุกส่วนของ Dragorii สามารถ<br>ใช้ชีวิตอยู่ในสภาพแวดล้อมที่ลำบากอย่างนี้ได้<br>ถือเป็นชัยชนะของการวิวัฒนาการได้เลย"""
un_010920_0040#0,"""จากที่พวกมันขุดดินไม่ได้ มันก็ขุดได้<br>จากที่พวกมันขุดบินไม่ได้ มันก็บินได้"""
un_010920_0050#0,"""การวิวัฒนาการไม่ใช่สิ่งที่คิดจะทำก็ทำได้<br>มันต้องใช้สัญชาตญาณของตัวเองปรับสภาพ<br>ร่างกายให้เปลี่ยนไปอย่างถาวร"""
un_010920_0060#0,"""เมื่อเวลาผ่านไปนาน สภาพร่างกายก็จะเปลี่ยนไป<br>แล้วตอนนี้ชั้นก็มีโอกาสที่จะได้สื่อสารกับ<br>ผลลัพธ์ของการวิวัฒนาการอันวิเศษนั้น"""
un_010920_0070#0,"""อีกทั้งตอนนี้เป็นยุคของสงคราม<br>มันก็มีช่วงเวลาที่เราไม่อยาก<br>ให้มันเกิดขึ้นมากมาย"""
un_010920_0080#0,"""ชั้นต้องการความสงบสุขเหมือนคนอื่นๆ<br>แต่ตอนนี้ชั้นรู้สึกดีใจมากที่ได้เกิดในยุคนี้เพื่อ<br>ที่จะได้ศึกษาชีวิตได้มากมาย"""
un_010920_0010#1,"""……ああ、キミか。<br> いや、気付くのが遅れてすまないね。<br> 少しばかり呆けていたようだ。"""
un_010920_0020#1,"""この、アムドゥスキアに来て<br>龍族を見て、私は改めて思うよ。<br>生命というのは逞しいものだな、と。"""
un_010920_0030#1,"""彼らの持つ身体のすべてが<br>この過酷な環境で生存するための<br>適切な進化と考えると、感慨深い。"""
un_010920_0040#1,"""彼らは彼らで思ったのだろう。<br>地に潜らねばならぬから、潜り<br>空を飛ばねばならぬから、飛んだ。"""
un_010920_0050#1,"""進化のきっかけは<br>常に生命による願望だ。<br>長い時を経て、願いに身体が応える。"""
un_010920_0060#1,"""そしてその進化を遂げた存在と<br>交流し、意見を交わせるこの幸せ。<br>……感無量と言わずにはいられないな。"""
un_010920_0070#1,"""確かに今、この時代は戦いにまみれ<br>大変な時期であることは間違いない。"""
un_010920_0080#1,"""それでも私は、この時代に生まれ落ち<br>生命を探る学者でいられることに<br>感謝しているよ。"""
