st_058100_0001#0,"""A.P.242/1/10/12:00"""
st_058100_0010#0,"""ダーカー……<br>わたしを潰しに来たか……！"""
st_058100_0020#0,"""でもそれはつまり、上手い具合に<br>邪魔できてるってことだよね……！<br>なら、意地でも解いてやるもんか……！"""
st_058100_0030#0,"""っ！？"""
st_058100_0040#0,"""きゃあっ！"""
st_058100_0050#0,"""ぐっ……まだ、まだあっ……！<br><%me>には、もっともっと<br>大変なことをさせちゃってるんだ！"""
st_058100_0060#0,"""わたしがこのぐらいで<br>止まるわけには、いくもんか……！"""
st_058100_0070#0,"""はは……二度死ぬなんて、レアな体験<br>できるならしたくはないけど、さ……<br>それでも、ここだけは退けない！"""
st_058100_0080#0,"""っ！？"""
st_058100_0090#0,"""……え？<br>あなた……たちは……"""
st_058100_0100#0,"""やーれやれ、ずいぶん危機的じゃないか。<br>もっと早く呼んでくれても<br>よかったんじゃないのかい？"""
st_058100_0110#0,"""リーちゃん……！"""
st_058100_0120#0,"""……だが今度こそ、間に合ったようだ。<br>ならばここからは、私達の領分となる。<br>万難を排す、ただそれのみ。"""
st_058100_0130#0,"""ギーくん……！"""
st_058100_0140#0,"""野暮なことは聞かない。<br>聞きたいことは一つさ。<br>……鈍ってないだろうね、アルマ！"""
st_058100_0150#0,"""当たり前だよ、リーちゃん。"""
st_058100_0160#0,"""この目にはその姿、見えぬ。<br>しかし……アルマよ。<br>お前はそこにいるのだろう。"""
st_058100_0170#0,"""ならば、私はお前のために<br>この刃を振るうのみ！"""
st_058100_0180#0,"""……ありがとう、ギーくん。"""
st_058100_0190#0,"""やろう、二人とも！<br>【巨躯】戦争の、あのときのように！"""
st_058100_0200#0,"""潰えろ閻斧、ラビュリス！"""
st_058100_0210#0,"""始めよう、『創世』！"""
st_058100_0220#0,"""応えて白錫、クラリッサ！<br>わたしたちの、想いに！"""
st_058100_0230#0,"""はあああああっ！"""
st_058100_0240#0,"""はあああああっ！"""
st_058100_0250#0,"""はあああああっ！"""
name01#0,"""？？？"""
name02#0,"""？？？"""
