st_054180_0001#0,"""A.P.241/10/25/10:00"""
st_054180_0010#0,"""夏歐，<%me>獲得的<br>新的力量，真的沒問題麼？"""
st_054180_0020#0,"""你還真是愛操心，瑪托依。<br>就跟之前說的一樣，沒有異常哦。"""
st_054180_0030#0,"""數值上來看的話完全沒問題。<br>過度吸收黑暗種因子之類的<br>兆頭也沒有發現。"""
st_054180_0040#0,"""和向【深遠之暗】變化時比起來<br>完全是不同的東西。<br>不如說，和那個完全相反。"""
st_054180_0050#0,"""你自己感覺怎麼樣？<br>有覺得有什麼異常麼？"""
st_054180_0060#0,"""這個......"""
st_054180_0070#0,"""有奇怪的聲音......"""
st_054180_0080#0,"""嘖，沒看見要變成麻煩的事情了麼。<br>別說多餘的廢話。"""
st_054180_0090#0,"""不被奪取的力量迷惑內心<br>反而根據那個具現黑暗法爾斯<br>然後戰鬥......簡直就像是具現武裝一樣。"""
st_054180_0100#0,"""明明至今爲止都沒有發生過這種事<br>爲什麼突然......？"""
st_054180_0110#0,"""嗯，正常來想的話<br>這不應該是叫徒花的東西的影響麼。"""
st_054180_0120#0,"""那個東西和<%me>的光子相互作用<br>變成了新的力量什麼的？"""
st_054180_0130#0,"""但是單，徒花不是像<br>【深遠之暗】的碎片之類的東西麼？"""
st_054180_0140#0,"""那種東西變成<br><%me>的力量什麼的......"""
st_054180_0150#0,"""雪拉。<br>你以爲現在【深遠之暗】的宿主<br>是誰。"""
st_054180_0160#0,"""啊啊......"""
st_054180_0170#0,"""......所以，才變成這樣的麼。<br>而且你才沒有感覺到不舒服。"""
st_054180_0180#0,"""我也和二代目醬有一樣的想法。<br>光子的狀況也很漂亮，沒什麼問題的樣子。<br>你自己感覺呢？"""
st_054180_0190#0,"""雖說瑪托依愛操心<br>不過這也是正常的。"""
st_054180_0200#0,"""檢查和調查也會繼續下去<br>......總之<br>你沒有是真是太好了。"""
name01#0,"""紅龍（魯茲）"""
name02#0,"""？？？"""
