name01#0,"""？？？"""
name02#0,"""？？？"""
st_010520_0010#0,"""おっ、<%me><br>やっぱお前さんもここに来たか。"""
st_010520_0020#0,"""例の武器、ここにありそうなんだろ？<br>仮面野郎も目撃されたって話だしな。"""
st_010520_0030#0,"""ね、ねえねえ、例の武器とか仮面とか<br>そんなのどうでもいいから<br>早く進みましょうよ……"""
st_010520_0040#0,"""こんなおっかないところに<br>長居したくないんだけど……"""
st_010520_0050#0,"""そのおっかないところを<br>これから隅々まで探索しようって<br>話なんだが……お前、帰るか？"""
st_010520_0060#0,"""か、帰らないわよ！<br><%me>とゼノ<br>二人だけにするなんて、危ないもん！"""
st_010520_0070#0,"""はいはい、そーですねっと。"""
st_010520_0080#0,"""ま、<%me><br>せっかく合流できたんだし<br>仲良く一緒に行くとしようぜ。"""
st_010520_0090#0,"""で、どう探していくかって話だが……"""
st_010520_0100#0,"""まあ、テキトーに進んでみるか。<br>そのうちなんか見つかるだろ。"""
st_010520_0110#0,"""龍族だって、狂ってる狂ってないは<br>見りゃわかるし、きちんと警戒してりゃ<br>そうそう危険はないだろ。"""
st_010520_0120#0,"""でも、危なくないルートで！<br>怖くないルートで、ね！"""
st_010520_0130#0,"""〔待たれよ〕<br>〔<%me>〕"""
st_010520_0140#0,"""りゅ、龍族……！\u3000敵！？"""
st_010520_0150#0,"""落ち着けってエコー。<br>どうもそんな様子じゃないぞ。"""
st_010520_0160#0,"""〔<%me>〕<br>〔公に〕〔先の感謝を述べる〕<br>〔我が命〕〔斯様に救われた〕"""
st_010520_0170#0,"""〔そして〕〔我は言葉を〕〔預かった〕<br>〔ここより西〕〔進みし先にて〕<br>〔公を〕〔待つものがいる〕"""
st_010520_0180#0,"""〔託すべき〕〔ものがある〕<br>〔そう〕〔仰っていた〕"""
st_010520_0190#0,"""〔役は果たした〕〔我は去る〕<br>〔行く行かないは〕〔公の自由だ〕"""
st_010520_0200#0,"""……ひゅーっ、すげえ迫力。<br>龍族って、ああやって喋るんだな。<br>喋るっつーか、テレパシーか？"""
st_010520_0210#0,"""しかしなんだっけか、西に進んだ先で<br>誰かが待ってる、だったか？"""
st_010520_0220#0,"""流石に罠って感じでもなかったが<br>どうするよ？\u3000進む道は任せるぜ。"""
st_010520_0230#0,"""……で、だ。<br>エコー、お前はいつまで<br>俺にひっついてるつもりだよ？"""
st_010520_0240#0,"""……え？\u3000あ、べ、べつに<br>ひっついたりしてないわよ！<br>ゼノが暴れそうだから押さえてただけ！"""
st_010520_0250#0,"""……お前の中で、俺はいったい<br>どういうキャラになってるんだ？"""
st_010520_0260#0,"""A.P.238/3/25/10:00"""
