st_046110_0001#0,"""A.D.2028/4/21/19:30"""
st_046110_0010#0,"""ヒツギちゃん！<br>ヒツギちゃああああん！<br>うええええ、ヒツギちゃあああん！"""
st_046110_0020#0,"""わかった、わかったから……"""
st_046110_0025#0,"""ぐすん……ずずっ！"""
st_046110_0027#0,"""っておいこらコオリ！\u3000あたしの服で鼻かむな！"""
st_046110_0030#0,"""うええええええん！<br>ぐふ、ぐふふっ、ふへへへへっ！<br>ヒツギちゃん、ヒツギちゃあああん！"""
st_046110_0040#0,"""あっ！\u3000わざとやってるだろあんた！<br>このっ……！\u3000は・な・れ・ろ・おッ！"""
st_046110_0050#0,"""やれやれ……さっきまでの剣幕は<br>どこへやらって感じだな。"""
st_046110_0060#0,"""<%me>さん！<br>みなさん！\u3000聞こえていますか！"""
st_046110_0070#0,"""シエラさん？<br>どうしたんだ、そんな血相を変えて。"""
st_046110_0080#0,"""詳しい話はあとです！<br>そこからなら見えるはず！<br>空、空を……月を、見てください！"""
st_046110_0090#0,"""月……？"""
st_046110_0100#0,"""なに……あれ……<br>月の色が……変わってく……！？"""
skit01#0,"""My Best Friend"""
skit02#0,"""想いのかたち"""
