st_045100_0001#0,"""A.P.241/4/17/15:50"""
st_045100_0040#0,"""Hitsugi... Yasaka?"""
st_045100_0050#0,"""Big... sis..."""
st_045100_0060#0,"""Aru..."""
st_045100_0070#0,"""I'm so glad, big sis... You woke up and I'm so... glad......"""
st_045100_0080#0,"""Hmm, this will take some getting used to. No matter, I'm sure I'll fully control it soon."""
st_045100_0090#0,"""...Where is Aru?"""
st_045100_0100#0,"""You saw it for yourself, Hitsugi. I've absorbed that catalyst."""
st_045100_0110#0,"""I'm glad you woke up. Combined with your escape from the moon, your access here through PSO2 shows great promise. However... you were just a bit too late."""
st_045100_0120#0,"""Aru is... in Mother... You mean he's inside of you?"""
st_045100_0130#0,"""Yes...? What about it?"""
st_045100_0140#0,"""I see..."""
st_045100_0150#0,"""What odd and unpleasant laughter, Hitsugi Yasaka. I can't understand why you're smiling."""
st_045100_0160#0,"""There's a lot to being a girl. Cowardice, frustration, anger... With all of those mixed together, all I can do now is laugh."""
st_045100_0170#0,"""You should go back to sleep once more. The next time you wake up, everything should be finished."""
st_045100_0180#0,"""But, you know... I finally understand. I understand what I need to do."""
st_045100_0190#0,"""What...?"""
st_045100_0200#0,"""I was such an idiot. Careless, reckless, acting without thinking. Pitiful, crying about everything."""
st_045100_0210#0,"""But, I've experienced all those already. I won't act like that again. I'll never forget those feelings."""
st_045100_0220#0,"""I hate being scared, and I hate being in pain. But above all else, I hate being alone!"""
st_045100_0230#0,"""I don't want to lose anyone anymore! I don't want to let anyone disappear! I'll protect the things that matter to me!"""
st_045100_0240#0,"""That's it, right... it's only natural! The place where I belong is... the place where I stand right now!"""
st_045100_0250#0,"""That's why... I won't decieve myself anymore!"""
st_045100_0260#0,"""What is... that armor... that appearance...?! There are no records of it within me!"""
st_045100_0270#0,"""That's... one of the three swords of the gods... Ame no Murakumo?"""
st_045100_0280#0,"""I'm going to save everyone."""
st_045100_0290#0,"""Call me greedy, if you like. But that's what I'm going to do."""
st_045100_0300#0,"""That's the decision we made together."""
st_045100_0310#0,"""……マザー！<br>あんたを倒して、アルを取り戻す！<br>あたしの目的は、それだけ！"""
st_045100_0320#0,"""これがあたしの……選択だっ！"""
st_045100_0330#0,"""ちっ……！\u3000鷲宮氷莉！"""
st_045100_0340#0,"""……っ！\u3000びくともしない……！<br>前のヒツギちゃんと、全然違う！"""
st_045100_0350#0,"""浮ついていた意志が<br>完全に固まったというのか……！"""
st_045100_0360#0,"""……っ。<br><%me>さんもマトイさんも<br>ヒツギさんも、頑張ってるんです。"""
st_045100_0370#0,"""こりゃあ、管理者である私が<br>頑張らないわけにはいきませんよねえ！"""
st_045100_0380#0,"""アークスシップ管理用ハイ・キャスト！<br>シエラタイプの能力！<br>甘く見ないでくださいよ！"""
st_045100_0390#0,"""シップ管制を奪い返し<br>個人の管理下に置いた、だと？<br>……やってくれるな、姪孫！"""
st_045100_0400#0,"""私が、わたわたしているだけの子供と<br>思われては、しゃくなんでね。"""
st_045100_0410#0,"""ただ、奪い返すのが限界。<br>管制処理は流石にきつい、です……<br>これ以上のサポートは、無理……"""
st_045100_0420#0,"""あわよくば、ここの破壊をと考えたが<br>これ以上手間取ると、こちらが不利。<br>……潮時だな。"""
st_045100_0430#0,"""この場は退くぞ。<br>オフィエル、隔離空間を展開せよ。"""
st_045100_0440#0,"""でもマザー！\u3000ヒツギちゃんが……！"""
st_045100_0450#0,"""……今は耐えよ。<br>必ず取り戻す機会は来る。"""
st_045100_0460#0,"""……くっ！<br>ヒツギちゃん、待っててね……！<br>必ずわたしが、迎えにいくから……！"""
st_045100_0470#0,"""……コオリ。"""
st_045100_0480#0,"""シエラちゃん、大丈夫！"""
st_045100_0490#0,"""……あなたは、確か、ヒツギちゃん？"""
st_045100_0500#0,"""マトイさん……<br><%me>さん……"""
st_045100_0510#0,"""ごめんなさい、ごめんなさい……っ。<br>私、アルくんを守れませんでした……"""
st_045100_0520#0,"""１．……辛かったな"""
st_045100_0530#0,"""２．……おかえり"""
st_045100_0540#0,"""……うん、辛かった。<br>けど、それはもう終わったこと。<br>もう今は、どうでもいい。"""
st_045100_0550#0,"""……うん、ただいま。<br>でも、喜ぶのは後回しかな。"""
st_045100_0560#0,"""……ごめん、<%me>。<br>あたしがうじうじしてたから<br>間に合わなくて、アルを奪われちゃった。"""
st_045100_0570#0,"""でも、絶対に取り戻すよ。<br>アルだけじゃない、全部を取り戻してみせる。<br>あたしは、そう決めた。"""
st_045100_0580#0,"""それがどれだけワガママと言われても……<br>あたしは、それをやる。<br>あたしが、自分で決めたことだから"""
st_045100_0590#0,"""弟を救うのは、お姉ちゃんの役目。<br>……待ってなさいよ、アル。"""
skit01#0,"""Because I have decided so"""
skit02#0,"""覚悟"""
