st_039100_0001#0,"""A.P.239/5/15/14:00"""
st_039100_0010#0,"""他の反応も消えたし<br>これでいったんは落ち着くはず……"""
st_039100_0020#0,"""……けど<br>これで終わりじゃないわよ<br>ユクちゃん。"""
st_039100_0030#0,"""この【若人】の封印のほころびは<br>【深遠なる闇】復活の影響によるもの。"""
st_039100_0040#0,"""【深遠なる闇】が消えないかぎり<br>またいずれ影響を受けて出てくるはず。"""
st_039100_0050#0,"""ここ、リリーパに再び出現することも<br>あるだろうし……それ以外の場所に<br>漏れ出てくる可能性も否定はできない。"""
st_039100_0060#0,"""強力な依り代のアテなんかが見つかれば<br>そっちに行ったりするかもね。<br>今のところ、そんな様子はないけどさ。"""
st_039100_0070#0,"""……状況さえ整えば<br>どこに現れてもおかしくない<br>ってことね。"""
st_039100_0080#0,"""虫はどこにでもわく、っていうけど<br>本当、面倒なダークファルス。<br>初代の宿主さんはその辺どうお考えで？"""
st_039100_0090#0,"""そうねえ……<br>最新の宿主さんの影響が<br>大きかったんじゃないかしら？"""
st_039100_0100#0,"""……一つ間違えれば<br>あたしたちが、ああなっていたのよね。"""
st_039100_0110#0,"""でも、そうはならなかった。<br><%me>や<br>アフィンって子のおかげでね。"""
st_039100_0120#0,"""…………"""
st_039100_0130#0,"""あら、不満？<br>助けてもらったのは事実でしょ？"""
st_039100_0140#0,"""……助けてほしいって<br>言ったわけじゃないから。"""
st_039100_0150#0,"""そうやって変に意地を張るー。"""
st_039100_0160#0,"""ユクちゃんはもーちょっと<br>感謝を言葉にして伝えないと<br>ダメだと思うのよねー。"""
st_039100_0170#0,"""……感謝は、行動で示すものよ。"""
st_039100_0180#0,"""それはユクちゃんの理屈でしょ。<br>向こうはそう思ってないかも<br>しれないじゃない。"""
st_039100_0190#0,"""……あー、あーあーわかったわかった。<br>恥ずかしいから言えないんだー。<br>ユクちゃん、案外純真ねー。"""
st_039100_0200#0,"""そ、そんなわけないでしょ！"""
st_039100_0210#0,"""感謝は……してるわよ。<br><%me>にも<br>アフィンにも、感謝はしてる。"""
st_039100_0220#0,"""二人がいたから、あたしは<br>ここに戻ってくることが出来た。<br>それは、とても大きな恩よ。"""
st_039100_0230#0,"""あたしを解き放ってくれた<br><%me>と……"""
st_039100_0240#0,"""ずっと信じて待っててくれた<br>アフィンには、感謝しても<br>しきれるわけないじゃない。"""
st_039100_0250#0,"""ん？\u3000ユク姉、おれがなんだって？"""
st_039100_0260#0,"""アーウーローラー……！"""
st_039100_0270#0,"""なによう、アタシ悪くないでしょ。<br>自分語りに夢中だったユクちゃんが<br>悪いのよー。"""
st_039100_0280#0,"""……ユク姉？<br>おれや相棒がなんだって？"""
st_039100_0290#0,"""な……なんでもないわよ！"""
st_039100_0300#0,"""【若人】はいったん食い止めたけど<br>またいつ出てくるかわからない。"""
st_039100_0310#0,"""その上【深遠なる闇】そのものもいるし<br>そこから作られるダークファルスだって<br>どんどん姿を見せるはずよ。"""
st_039100_0320#0,"""あたしたちにのんびりしている<br>暇なんてないの。さっさと戻るわよ。<br>ほら、きびきび動きなさい！"""
st_039100_0330#0,"""な、なんか怒らせるようなこと<br>言ったか、おれ？"""
st_039100_0340#0,"""違う違う、ユクちゃんは照れてるのよ。<br>ああやって素を出してるときは<br>とーっても可愛いのにねえ。"""
st_039100_0350#0,"""ま、頑なな心を解きほぐすことこそ<br>アタシの力の見せ所だし<br>ゆっくりやっていきましょうか。"""
st_039100_0360#0,"""おれは、お前が何言ってんのかが<br>さっぱりわからねえよ。"""
st_039100_0370#0,"""ふふ。"""
st_039100_0380#0,"""さあ帰りましょう、二人とも。<br>あんまりユクちゃん放っておくと<br>寂しがっちゃうわよ。"""
