name01#0,"""？？？"""
name02#0,"""？？？"""
un_037080_0010#0,"""<%me>様ー！<br>お話は伺いました！"""
un_037080_0020#0,"""その心中の無念さ、残念さ。<br>私にも痛いほどよくわかります。"""
un_037080_0030#0,"""ですが、どうか諦めることなく<br>己の思いのままに、なすべきことを<br>なさってください！"""
un_037080_0040#0,"""そうすれば、必ず道は開かれます！<br>私の経験談です！\u3000間違いありません！"""
un_037080_0050#0,"""そのためなら、不肖私<br>粉骨砕身の覚悟で、貴方様のお力に<br>なることを、ここに誓いますわ！"""
un_037080_0060#0,"""……暑苦しいだろうが<br>カトリの言っていることは<br>そう間違いでもない。"""
un_037080_0070#0,"""やらねば、可能性はゼロのまま。<br>やってみれば、可能性は生まれる。<br>万事、そういうものだ。"""
un_037080_0080#0,"""カトリがものの役に立つかは疑問だが<br>私達もアークスの一員として<br>協力は惜しまない。"""
un_037080_0090#0,"""どーん、と、大船に乗ったつもりで<br>私達を頼って下さいね！<br><%me>様！"""
