name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010600_0010#0,"""สบายดีหรือเปล่าคะ<br>ดูท่าจะสบายดีนะ ฮิๆ<br>Risa รู้สึกเหนื่อยนิดหน่อยค่ะ"""
un_010600_0020#0,"""พวก D-arkers นี่มีเยอะบางทีก็น่ารำคาญ<br>มากนะคะ จริงอยู่ว่าก็แอบอยากช่วย<br>เหมือนกัน แต่ถ้ามีเยอะไปก็ไม่ไหวน๊า"""
un_010600_0030#0,"""ช่วงนี้พวก D-arkers ก็เพิ่มขึ้นมาเยอะเลย<br>ตอนไล่กำจัดพวกมันนี่สนุกมากก็จริง<br>แต่ถ้ามากไปก็ไม่เอาด้วยหรอกค่ะ"""
un_010600_0040#0,"""Risa ชอบกำจัดพวกมันมากเลยล่ะค่ะ<br>แต่ก็ไม่ชอบให้พวกมันมาทำร้ายเหมือนกันนะ<br>ชั้นอยากเป็นฝ่ายทำฝ่ายเดียวมากกว่าค่ะ"""
un_010600_0050#0,"""เพราะงั้นแล้ว Risa จะพยายามใส่ใจ<br>D-arkers ให้มากขึ้นและ<br>และกำจัดพวกมันให้หมดไปซะทีค่ะ"""
un_010600_0060#0,"""ของที่เกลียดนี่มีมากมายเต็มไปหมดก็จริง<br>แต่ยังไงชั้นก็เกลียด D-arkers มากที่สุดเลยล่ะ<br>เกลียดยิ่งกว่ามนุษย์ซะอีกค่ะ"""
un_010600_0070#0,"""ฮิๆ ไม่ต้องกังวลไปหรอกค่ะ<br>สำหรับท่านแล้วชั้นถือว่าอยู่ใน<br>หมวด [ของชอบ] ของชั้นอยู่แล้ว"""
un_010600_0010#1,"""元気ですかあ？<br>元気そうですねえ。ふふっ。<br>リサはちょっとくたびれ中ですねえ。"""
un_010600_0020#1,"""ダーカーが多くて面倒なんですよお。<br>じっくりとお相手してあげたいんですが<br>数が多いとそうもいかないんですねえ。"""
un_010600_0030#1,"""増えましたよねえ、ダーカーが。<br>いっぱい倒せてたのしいですけど<br>多くて面倒なのはイヤですねえ。"""
un_010600_0040#1,"""リサは倒すのは大好きですけど<br>倒されるのは好きじゃないんですねえ。<br>一方的にやりたいんですよお。"""
un_010600_0050#1,"""だから、ダーカーももう少し<br>リサに気をつかって、さっさとやられて<br>消えていってほしいですねえ。"""
un_010600_0060#1,"""きらいなものはいっぱいありますが<br>やっぱりダーカーは一番嫌いですねえ。<br>人間よりも、ずっと嫌いですよう。"""
un_010600_0070#1,"""ふふ、安心してくださいねえ。<br>あなたはどちらかというと<br>好きな方に入りますからねえ。"""
