name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011560_0010#0,"""ฮ่าๆๆๆๆๆๆ!<br>ARKS ที่พึ่งมาใหม่คนนั้นนะ!"""
un_011560_0020#0,"""ชื่อของข้าคือ Huey!<br>Six Pillars ลำดับที่หก!"""
un_011560_0030#0,"""....อืมมมม? ข้าเคยเจอเจ้าที่ไหนมาก่อนน๊า<br>รู้สึกเหมือนเคยเจอจริงๆ นะ ใช่ไหม?"""
un_011560_0040#0,"""เอาเถอะ จะอะไรก็ช่าง!<br>ที่สำคัญคือคนที่มาขอความช่วยเหลือต่างหาก!<br>ว่าไง มีเรื่องกลุ้มใจอะไรไหม?"""
un_011560_0050#0,"""ถึงข้าจะเป็น Six Pillars ก็เถอะ!<br>แต่ถ้าข้าไม่ได้ช่วยเหลือคนอื่นก่อน<br>ข้าก็ไม่ทำอะไรทั้งนั้นแหละ!"""
un_011560_0060#0,"""ถึงจะถูกเรียกว่า Six Pillars แล้วไง!<br>สุดท้ายยังไงข้าก็เป็นค่คนๆ นึง!<br>ข้าก็มีขีดจำกัดเหมือนคนอื่นแหละน่า!"""
un_011560_0070#0,"""ยิ่งไปกว่านั้น พวกเรา Six Pillars ถูกเลือกมา<br>เพราะความแข็งแกร่งด้วย!<br>ยิ่งผู้นำเก่งมากเท่าไร ก็ยังเป็นกำลังใจมากเท่านั้น!"""
un_011560_0080#0,"""หือ Photon ที่ดูกังวลใจอย่างมากนี่มัน!<br>ถ้างั้นข้าไปก่อนล่ะนะ!  ไว้เจอกันใหม่!"""
un_011560_0010#1,"""ふははははははっ！<br>そこな行き交うアークスの君！"""
un_011560_0020#1,"""オレの名はヒューイ！<br>六芒均衡の六をやっている！"""
un_011560_0030#1,"""……ん、んん？\u3000何故だ、君とは<br>会ったことあるようなないような<br>そんな違和感を覚える。会ったっけ？"""
un_011560_0040#1,"""まあ、細かいことは気にしない！<br>それよりも人助けだ、人助け！<br>何か困っていることはないか！"""
un_011560_0050#1,"""六芒均衡になっても、オレには<br>人助けぐらいしかできないし<br>他にやることもないしな！"""
un_011560_0060#1,"""六芒均衡と言ってもそんなもんだ！<br>結局やれることは人一人のもの！<br>両手に余ることはなにもできない！"""
un_011560_0070#1,"""力の強さで六芒均衡に選ばれるのは<br>生存率が高いかどうかを見てるわけだ！<br>士気向上の旗印というわけだ！\u3000うん！"""
un_011560_0080#1,"""むっ、困っているフォトンを感じた！<br>それでは、オレは行く！\u3000また会おう！"""
