st_048160_0001#0,"""A.D.2028/6/6/14:00"""
st_048160_0010#0,"""……あれから一ヶ月。<br>あたしのまわりの世界は、思った以上に<br>あっけなく、普通に戻っていった。"""
st_048160_0020#0,"""あたしとコオリは高校二年生。<br>兄さんは三年生になった。"""
st_048160_0030#0,"""学校も元通り、授業も今まで通り。<br>生徒会も、そのまま残っている。"""
st_048160_0040#0,"""せ、せ、せ、生徒会～♪<br>よ、よ、よ、予算案～♪"""
st_048160_0050#0,"""や、や、や、やり直し～……"""
st_048160_0060#0,"""ん……あ、ヒツギちゃん。<br>アラトロンさんから連絡だよー。"""
st_048160_0070#0,"""今度の「エスカ」のメンテナンス<br>手伝って欲しい、だってー。<br>大丈夫です、って返信しておくねー。"""
st_048160_0080#0,"""現在のマザー・クラスタは<br>マザーの不在を隠したまま<br>アラトロンさんが統括している。"""
st_048160_0090#0,"""マザーの意志を継いで、地球のため<br>世界を裏から支えるための組織へ<br>変えていく、と息巻いていた。"""
st_048160_0100#0,"""……邪魔するぞ。"""
st_048160_0110#0,"""あ、エンガさん。<br>って、わわっ、何やってるんです？<br>そんなところに隠れて。"""
st_048160_0120#0,"""いいから、黙ってろ。<br>こっち見んなよ、絶対に。<br>……来た！"""
st_048160_0130#0,"""こーら、１０％色男！<br>数ⅢＣの宿題出してないのあんただけよ！<br>逃げ回ってないで、いい加減観念しなさい！"""
st_048160_0140#0,"""……現国の課題も、未提出。<br>どうせやってないんだろうけど。<br>往生際が悪いのは、格好悪い。"""
st_048160_0150#0,"""あー……なるほど<br>……そういうことです、か。"""
st_048160_0160#0,"""オークゥとフルは何の前触れもなく<br>マザー・クラスタの権限を利用して<br>何故か、うちに先生として赴任してきた。"""
st_048160_0170#0,"""二人とも、世界的に有名な数学者と文学者なので<br>赴任時は相当騒がれたけど、当人たちはどこ吹く風。"""
st_048160_0180#0,"""フルが言うには、オークゥが<br>望んだからってことだけども……<br>その割には、本人も楽しんでいるように見える。"""
st_048160_0190#0,"""……どうあっても出てこないつもりね。<br>なら、しょうがない。<br>マクスウェルー！"""
