st_045080_0001#0,"""A.P.241/4/17/15:30"""
st_045080_0010#0,"""……アークスシップが、転移！？<br>転移座標……って、これマザーシップ周辺宙域！<br>オラクル側の宇宙に、戻された！？"""
st_045080_0020#0,"""ああもう、管理管制ムチャクチャ……！<br>なにはともあれ、まずはマザーシップからの<br>問い合わせに応じないと…………え？"""
st_045080_0030#0,"""……応答、できない？<br>他シップからのアクセス、完全遮断……！？"""
st_045080_0040#0,"""でも、シップ内のリミッターは維持！？<br>……これじゃ侵入者と戦えない！"""
st_045080_0050#0,"""エマージェンシーコード……ダメ！<br>インタラプトコード……ダメ！<br>……全部、手を打たれてる！"""
st_045080_0060#0,"""……どうして、そこまで<br>こちらの管制を理解しているの？！"""
st_045080_0070#0,"""ＰＳＯ２を介してなら、幾たびか来たが<br>こうして直接来るのは、はじめてじゃな。<br>ほほ、なんとも不思議な感覚だのう。"""
st_045080_0080#0,"""奴らが月に来てくれたからこそです。<br>座標さえつかめれば、私の能力での転移は容易。<br>あとは、マザーの思うが侭に……"""
st_045080_0090#0,"""ふうむ、素材にしろ作りにしろ<br>ここの建築は興味を引くものばかりで<br>あちらこちらに目移りしてしまうのう。"""
st_045080_0100#0,"""……翁。我々の目的をお忘れなきよう。"""
st_045080_0110#0,"""ほほ。無論じゃよ、オフィエル。<br>ここで年長者の我々が気張らねば<br>オークゥとフルに申し訳が立たぬわ。"""
st_045080_0120#0,"""遠からん者は音に聞け！<br>近くば寄って目にも見よ！"""
st_045080_0130#0,"""我が名は、アラトロン＝トルストイ！<br>マザー・クラスタ、土の使徒！<br>破壊を恐れぬならば、いざ参られい！"""
st_045080_0140#0,"""おおっ！？"""
st_045080_0150#0,"""……今のは、警告。<br>このまま帰ってくれないかな。"""
st_045080_0160#0,"""なんじゃなんじゃ、熱烈な歓迎じゃのう。<br>アークスシップ内でのアークスには<br>リミッターがかかってるのではなかったか？"""
st_045080_0170#0,"""シップ内のリミッターをものともせずに<br>戦闘可能な存在がいると、マザーは仰っていた。"""
st_045080_0180#0,"""その一人が、<%me>。<br>そして、もう一人。"""
st_045080_0190#0,"""創世器、明錫クラリッサⅢの所持者。<br>……貴公が「マトイ」か。"""
st_045080_0200#0,"""……どうしてわたしの名前を。"""
st_045080_0210#0,"""ほほ。なんでかのう？<br>知りたくば、その力をもってして<br>問いただしてみせよ！"""
