st_046090_0001#0,"""A.D.2028/4/21/19:00"""
st_046090_0010#0,"""Hah... Hah... Hah..."""
st_046090_0020#0,"""Not yet, it's not over yet, Hitsugi."""
st_046090_0030#0,"""Please, Kohri, just stop already! If you keep pushing yourself, you're going to-"""
st_046090_0040#0,"""I can't. I can't afford to stop. After all, I have to save Hitsugi, and Mother said to kill you."""
st_046090_0050#0,"""Kohri's vitals are dangerous abnormal... The strain on her body is so much that she shouldn't be able to even move, but..."""
st_046090_0060#0,"""Kohri..."""
st_046090_0070#0,"""Hitsugi, stand back. I'll be the one to... end this young girl's life for you."""
st_046090_0080#0,"""This was originally my fault for not facing Kohri properly."""
st_046090_0090#0,"""That's why I will be the one held responsible... I'll be the one who... cuts Kohri down!"""
st_046090_0100#0,"""Don't be upset, Hitsugi. I don't want to see Hitsugi's upset face. I want to see your happiness more and more!"""
st_046090_0110#0,"""My first friend, when I was alone. The first person who was precious to me."""
st_046090_0120#0,"""No matter what happens, whenever, wherever, we'll always be together, Hitsugi."""
st_046090_0130#0,"""Gah..."""
st_046090_0140#0,"""L-Let go, <%me>! Kohri needs me to-"""
st_046090_0150#0,"""1. Are you really going to strike her down?"""
st_046090_0160#0,"""2. Don't give up"""
st_046090_0170#0,"""If I could save her, I would... But... if cutting her down is all I can do... then that is my... role."""
st_046090_0180#0,"""I don't want to give up! But as long as this goes on, we'll keep suffering... So..."""
st_046090_0190#0,"""Huh? <%me>... Are you saying that I still shouldn't give up, even now?"""
st_046090_0200#0,"""Well, of course <%me> would say that. It's only natural."""
st_046090_0210#0,"""You see, Ms. Hitsugi... That person before you is someone who has never given up, no matter what. A wonderful person."""
st_046090_0220#0,"""So you can't give up either, Hitsugi. If you give up, you won't be able to do anything."""
st_046090_0230#0,"""あなたたちの持っているその力は<br>願いを具現化したものなんですから……<br>諦めたら、絶対にだめです！"""
st_046090_0240#0,"""シエラ……"""
st_046090_0250#0,"""やーれやれ……さくっと倒しちまったほうが<br>手っ取り早いと思うが……<br>後味悪いのはオレも嫌いだ。"""
st_046090_0260#0,"""おいヒツギ、お前はアルも救う気なんだろ？<br>だったら、こいつぐらいさくっと救ってみせろ！<br>夢物語を、その手で実現させてみせろ！"""
st_046090_0270#0,"""兄さん……"""
st_046090_0280#0,"""<%me>……"""
st_046090_0290#0,"""お願い……力を貸して……<br>あたしの願いを叶えるための、力を……！"""
st_046090_0300#0,"""あったかい光……これって……<br>あたしを助けてくれたときの<br><%me>の、力……？"""
st_046090_0310#0,"""コオリ……<br>今、助けるから！"""
st_046090_0320#0,"""はああああああっ！！"""
st_046090_0330#0,"""コオリ！"""
st_046090_0340#0,"""ヒツギ……ちゃん……？"""
st_046090_0350#0,"""ヒツギちゃん……！<br>ヒツギちゃあん！"""
st_046090_0360#0,"""よかった……やっと会えた！<br>やっと……っ！"""
st_046090_0370#0,"""ごめんなさい……ごめんなさい、ヒツギちゃん！<br>……わたし、怖かったの！<br>ヒツギちゃんに嫌われちゃったと思って……！"""
st_046090_0380#0,"""いつも一緒にいてくれたのに<br>一緒にいてくれなくなっちゃって……<br>それで、それで……っ！"""
st_046090_0390#0,"""……ごめん、コオリ。<br>ひとりぼっちにさせちゃって、ごめん。"""
st_046090_0400#0,"""コオリは何も悪くないの。悪いのはあたし。<br>ずっとコオリに甘えてた、あたしが悪いの。"""
st_046090_0410#0,"""もっときちんと、いろいろ話すべきだったんだ。<br>自分一人で抱え込まず、相談するべきだった。"""
st_046090_0420#0,"""あたしの悩み、あたしの辛さ……<br>コオリの悩み、コオリの辛さ……"""
st_046090_0430#0,"""もっときちんと向き合わなきゃいけなかった。<br>……こんなんじゃ、友達失格だよね。"""
st_046090_0440#0,"""だから、コオリさえよければ……<br>もう一回、最初からやり直そう？"""
st_046090_0450#0,"""初めて会ったときの<br>あのころのように……"""
st_046090_0460#0,"""……ヒツギちゃん！"""
