st_061090_0001#0,"""A.P.242/2/17/10:20"""
st_061090_0010#0,"""アークス各員に緊急連絡！<br>マザーシップ内に敵性反応が出現した！"""
st_061090_0020#0,"""今までの反応とはケタが違うぞ！<br>決して油断せず、多人数で相手をしろ！"""
st_061090_0030#0,"""レーダー機能の復旧には時間がかかります！<br>各員、連携して周囲状況に警戒を！"""
st_061090_0040#0,"""六芒も順次出撃し、戦線へ参加しています！<br>単独での行動よりも、合流を優先してください！"""
st_061090_0050#0,"""シエラちゃん！<br>シャオくんから連絡は！？"""
st_061090_0060#0,"""ダメです。応答ありません。<br>自閉モードに入っています。"""
st_061090_0070#0,"""マザーシップ内はダーカーのような<br>新型の敵性反応と、先日アークスシップに<br>強襲してきた三つの反応を感知。"""
st_061090_0080#0,"""ここまでまったく感知できなかったのに<br>今はまるで、自分たちの存在を<br>誇示するかのようにはっきりと……！"""
st_061090_0090#0,"""大丈夫だよ、シエラちゃん。<br>……わたしたちが、なんとかするから。"""
st_061090_0130#0,"""大丈夫だ、マトイ"""
st_061090_0140#0,"""任せろ、なんとかする"""
st_061090_0100#0,"""<%me>……。"""
st_061090_0110#0,"""……はい、そうですね。<br>守護輝士のお二人を信じて支える。<br>それが私、シエラの役目です！"""
st_061090_0120#0,"""マザーシップへの破壊工作に伴い<br>機能は制限されつつありますが<br>……精一杯フォローします！"""
skit01#0,"""The Demise Brings Despair"""
skit02#0,"""終がもたらす絶望"""
