st_061050_0001#0,"""A.P.242/2/15/15:00"""
st_061050_0010#0,"""サラが言ってた<br>Ａ．Ｉ．Ｓの研究員さん<br>このあたりにいるはずだよね……"""
st_061050_0020#0,"""あのー……"""
st_061050_0030#0,"""あれーえーっとおっかしーなー……"""
st_061050_0040#0,"""そっかそっかそうだそうだ！"""
st_061050_0050#0,"""そのー……"""
st_061050_0060#0,"""ああでもくっそ<br>これじゃあ耐久力がダメかー……<br>そだ、だったらあっちの素材を……"""
st_061050_0070#0,"""あいたっ！<br>なに、何？\u3000何が起きたのっ？"""
st_061050_0080#0,"""こんにちは"""
st_061050_0090#0,"""貴方がＡ．Ｉ．Ｓの専属研究員？"""
st_061050_0100#0,"""ん？\u3000んんん？<br>あーあーあー、なるほど！<br>いやあ、言ってみるものですねー！"""
st_061050_0110#0,"""どうもどうもはじめまして。<br>研究部のリュドミラです。<br>よく来てくれました、守護輝士。"""
st_061050_0120#0,"""それじゃあ早速なんですけども<br>稼働訓練と調整をお願いします。<br>いきなり実戦でもＯＫですので。"""
st_061050_0130#0,"""ちょ、ちょっと待ってリュドミラちゃん。<br>何のことだかさっぱりわからないよ？"""
st_061050_0140#0,"""何って、Ａ．Ｉ．Ｓの話ですよ。"""
st_061050_0150#0,"""私はＡ．Ｉ．Ｓの改良を任されました。<br>基礎的な部分はすでに着手済み。<br>宇宙戦闘も可能な状態です。"""
st_061050_0170#0,"""とはいえ、現在は突貫での対応。<br>汎用化という部分では不安が残ります。<br>なので、稼働データが必要なんです。"""
st_061050_0180#0,"""そのため、私は総務部に<br>最大効率でＡ．Ｉ．Ｓを動かせる人材の<br>調達をお願いした。来たのがお二人。"""
st_061050_0190#0,"""となるとあとはやること一つです。<br>さあ、動きましょう。<br>時間は止めどなく流れているのです。"""
st_061050_0200#0,"""乗り手によらない機体がいいから<br>ある程度モジュールを固定化して<br>カンタン操作にしたほうがいいかな？"""
st_061050_0210#0,"""出力の向上レベル次第だけども<br>そうなったら一般市民でも戦える？<br>……負荷に身体がもたないかなあ。"""
st_061050_0220#0,"""シート自体の保護機能を強化したら<br>ワンチャンあるかな？<br>どのぐらいコストかかるか試算しよーっと。"""
st_061050_0230#0,"""稼働データって……<br>Ａ．Ｉ．Ｓを動かしてこいってことかな？<br>……わたし、自信ないんだけど。"""
st_061050_0240#0,"""そうです。<%me>さんは<br>アプレンティス戦の時にもＡ．Ｉ．Ｓを駆って<br>活躍されたと伺っていますので。"""
st_061050_0250#0,"""アークスのため、未来のため<br>そして何より私の研究のために<br>よろしくお願いしますねー。"""
st_061050_0260#0,"""……まあ、とりあえず<br>使えるタイミングで使ってみようか。<br>サラのお願いでもあるわけだし。"""
name01#0,"""？？？"""
