st_063010_0001#0,"""A.P.242/3/3/10:00"""
st_063010_0010#0,"""夏歐！"""
st_063010_0020#0,"""啊呀雪拉、好久不見。<br>管理管制、做得很好。"""
st_063010_0030#0,"""看看我現在的狀況<br>你還真能這麼說！<br>但是……你沒事就好！"""
st_063010_0040#0,"""嗯。保持得很好。"""
st_063010_0050#0,"""夏歐君……"""
st_063010_0060#0,"""烏魯克居然來了。<br>那麼擔心嗎？"""
st_063010_0070#0,"""啊疼！"""
st_063010_0080#0,"""喂、烏魯克！"""
st_063010_0090#0,"""這不是開玩笑的事吧。<br>……因為我真的很擔心。"""
st_063010_0100#0,"""不光是莎拉。<br>我也好、大家也好<br>……都很擔心夏歐君。"""
st_063010_0110#0,"""所以、首先應該有要說<br>的話不是嗎？"""
st_063010_0120#0,"""……是啊、是啊。<br>讓您擔心了、對不起。"""
st_063010_0130#0,"""然後……<br>謝謝你們對我的關心。"""
st_063010_0140#0,"""對不起、也給大家添麻煩了。<br>但也正因爲如此、才得以與卡密茲聯手<br>掌握了光子族方面的動向。"""
st_063010_0150#0,"""這是……敵方勢力的布陣！"""
st_063010_0160#0,"""正因爲經常被出其不意的<br>威脅、不過今後不會那樣了。<br>調整姿勢、反擊的時候到了。"""
st_063010_0170#0,"""雪拉、你再努力一下吧。"""
st_063010_0180#0,"""是的！"""
st_063010_0190#0,"""好、那我們也行動起來吧。<br>好、提歐、走吧！"""
skit01#0,"""Mount a Counterattack"""
skit02#0,"""反撃的一手"""
