name01#0,"""？？？"""
name02#0,"""ナレーション"""
pr_054020_0010#0,"""今こそ、剣の契約を果たさん！<br>……紅き邪竜よ、深き地の底で、眠れ！"""
pr_054020_0020#0,"""叔父上……"""
pr_054020_0030#0,"""……アリサ。<br>迷惑を、かけてしまったな。"""
pr_054020_0040#0,"""我が王、ルーサー様、ハリエット様……<br>そして、クエントの国民にも……<br>……悔やんでも、悔やみきれぬ。"""
pr_054020_0050#0,"""いつからなのだろう……<br>ずっと、悪夢を見せられていた。<br>終わりのない、悪夢を。"""
pr_054020_0060#0,"""そこから呼び覚ましてくれたのは<br>アリサ……そして守護輝士、君だ。<br>……深く、深く、感謝する。"""
pr_054020_0070#0,"""悪夢を見せられていた……。<br>ルツさんは……誰かに<br>利用されていたのでしょうか？"""
pr_054020_0080#0,"""……今となっては、わかりません。"""
pr_054020_0090#0,"""……ですが、これで叔父上の魂は<br>紅き邪竜から、解放されました。<br>悪夢から、解き放つことが出来ました。"""
pr_054020_0100#0,"""ありがとうございます。<br>……叔父上を、解放してくれて。"""
pr_054020_0110#0,"""しかし、紅き邪竜は消えていません。<br>剣も、そう言っています。"""
pr_054020_0120#0,"""エフィメラの影響で復活したのならば<br>まだ世界にその影響が残っているうちは<br>いつ復活してもおかしくはない。"""
pr_054020_0130#0,"""……私は、ここで監視を続けます。<br>それが私に出来る<br>責任の取り方です。"""
pr_054020_0140#0,"""……アリサさん。<br>無理をしすぎないでくださいね。"""
pr_054020_0150#0,"""……わかっています。<br>私一人の力は、たかがしれていますし<br>それになにより……"""
pr_054020_0160#0,"""私には、頼りになる友が……<br>守護輝士が、いますから。"""
