name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010380_0010#0,"""โอ้ คู่หูนี่นา ที่นี่สุดยอด<br>ไปเลยนะนี่คือที่อยู่อาศัย<br>ของพวก Dragorii งั้นเหรอ?"""
un_010380_0020#0,"""สถานที่นี่มันใหญ่โตก็จริงอยู่<br>แต่การที่เราจะติดต่อสื่อสารกับ Dragorii<br>เนี่ย มันก็น่าตกใจพอๆ กันเลย"""
un_010380_0030#0,"""ใครกันนะที่เริ่มออกไอเดียว่า<br>[ลองไปคุยกับพวก Dragorii ดูซิ] น่ะ<br>มันเป็นความคิดที่เจ๋งมากเลยนะ"""
un_010380_0040#0,"""แต่ข้าเดาว่าคนๆนั้นต้องมีความคิดพิศดาร<br>ที่สร้างสรรค์สิ่งใหม่ๆ ได้เสมอเลย"""
un_010380_0050#0,"""ข้าเองก็คงต้องหาอะไรเจ๋งๆทำแล้วบ้างล่ะ<br>......แต่ช่างเถอะ ไว้ทีหลังแล้วกัน"""
un_010380_0060#0,"""เอาล่ะ ถ้างั้นข้าไปล่ะนะ<br>ไว้เจอกัน!"""
un_010380_0010#1,"""お、おおう、相棒じゃんか。<br>いやはや、すっげえなぁここ。<br>龍族の住んでる場所、だっけか？"""
un_010380_0020#1,"""スケールのデカさもそうだけど<br>そもそも龍族とコミュニケーション<br>してることに驚きだよ。"""
un_010380_0030#1,"""誰なんだろうな、最初に龍族と<br>話そう！\u3000って考えたヤツ。<br>正直その発想がすげえよ。"""
un_010380_0040#1,"""でも、そういう素っ頓狂なアイデアが<br>いろいろ道を開いていくんだから<br>すげえ、で終わらせちゃダメだよな。"""
un_010380_0050#1,"""おれもなんか<br>すっげえことしないとなぁ。<br>……ま、いずれの話だ。いずれ。"""
un_010380_0060#1,""" んじゃ、おれは行くな！<br> またな相棒ー！"""
