st_013010_0001#0,"""A.P.238/4/9/11:00"""
st_013010_0010#0,"""あーテステス……<br>なんて言うと思ったか！<br>オレにマイクテストなんて必要ない！"""
st_013010_0020#0,"""オレのたぎるフォトンの力で<br>皆には十分聞こえているはずだ<br>軽く挨拶でもさせてもらうぞ！"""
st_013010_0030#0,"""どこでも本番、いつでも本気！<br>オレ、ヒューイ！\u3000六芒均衡の六<br>兼、今大会の主催だ！\u3000よろしくな！"""
st_013010_0040#0,"""……むう、モニター介してだと<br>反応がわかりにくくてつまらないな。"""
st_013010_0050#0,"""まあ、みんな盛り上がってるだろうし<br>気にしないけど！"""
st_013010_0060#0,"""戦技大会への参加、感謝するぞ！<br>オレは主催だから参加できないという<br>事実に打ちひしがれているところだ。"""
st_013010_0070#0,"""こんなに楽しそうなイベントに<br>参加できないんだからな！<br>……くそっ、企画するんじゃなかった！"""
st_013010_0080#0,"""さて、戦技大会の内容だが……<br>細かいルールは気にするな！<br>やるべきことはただ一つ！"""
st_013010_0090#0,"""誰よりも強い者が<br>誰よりも万全に奥地へとたどり着く！<br>そういうふうに、できている！"""
st_013010_0100#0,"""だから諸君は……<br>っておいこら、邪魔するな。<br>今演説中なんだぞ……！"""
st_013010_0110#0,"""……えい、くそ！\u3000うりゃっ！<br>いいだろ、私だって運営に<br>関わってるんだから喋らせろ！"""
st_013010_0120#0,"""ふふん、アークスのみなよ！<br>聞こえているか！\u3000私の声が！"""
st_013010_0130#0,"""我が名はクラリスクレイス！<br>六芒均衡の五だ！<br>三英雄だ！\u3000偉いんだぞ！"""
st_013010_0140#0,"""今回の戦技大会にはわたしも<br>いろいろとからんでいる！<br>存分に楽しむといいぞ！"""
st_013010_0150#0,"""最後には、とっておきの<br>お楽しみも用意してあるからな！<br>ふふふっ、楽しみだなぁ……！"""
st_013010_0160#0,"""おおっとお、クラリスクレイス！<br>それ以上喋ってはいけないぞ！<br>秘密だからこそ楽しいこともある！"""
st_013010_0170#0,"""さて、そろそろ戦技大会開催だ！"""
st_013010_0180#0,"""……いいなクラリスクレイス。<br>打ち合わせ通りにしゃべるんだぞ。"""
st_013010_0190#0,"""わ、わかっている！"""
st_013010_0200#0,"""では、アークス戦技大……"""
st_013010_0210#0,"""あっ！\u3000よ、よーい、どん！"""
st_013010_0220#0,"""……おい。"""
