st_048080_0001#0,"""A.D.2028/4/25/11:30"""
st_048080_0010#0,"""この前来たアースガイド本部の奥に<br>こんな場所があったなんて……知らなかった。"""
st_048080_0020#0,"""アースガイドのメンバーで知ってたやつは<br>ほとんどいないだろうよ。"""
st_048080_0030#0,"""ずいぶん降りてきたけど、これって<br>地球のなかに向かってるんだよ、ねえ？"""
st_048080_0040#0,"""座標数値上は、そうなりますね。<br>どこまで潜っていくかは不明です。"""
st_048080_0050#0,"""地球の中はなんかとんでもなく熱いって<br>聞いたことがあるんですけど……<br>わ、わたしたちは大丈夫なのかな？"""
st_048080_0060#0,"""１．なかなか行ける場所じゃない"""
st_048080_0070#0,"""２．怖いなら、帰った方がいい"""
st_048080_0080#0,"""……百戦錬磨のお方は言うことが違いますねっ！<br>そりゃそうそう行ける場所じゃないですけどっ！"""
st_048080_0090#0,"""帰れるものなら帰りたいですけど<br>……なんかもう、ほら<br>そういう雰囲気じゃないですよ。"""
st_048080_0100#0,"""……そうしたいのはやまやまなんですけど<br>あれ、あれ、あそこ。"""
st_048080_0110#0,"""<%me>が見た幻創種……<br>つまりあれは、ここにいた<br>アースガイド連中のなれの果てってことか。"""
st_048080_0120#0,"""ヒツギ、コオリ、お前たちは下がってろ。<br>ああいうのの相手は、オレたちの役目だ。"""
st_048080_0130#0,"""聞こえるよね、コオリ……<br>あの人たちの苦しんでる声が。"""
st_048080_0140#0,"""あの人たちはもうここにいないけど……<br>ずっと、苦しんでる。"""
st_048080_0150#0,"""……うん、聞こえるよ、ヒツギちゃん。<br>わたしにもはっきりと聞こえる。"""
st_048080_0160#0,"""まるでわたしたちに<br>訴えかけてきてるかのよう……"""
st_048080_0170#0,"""この手の武装は、全てを救うためのもの。"""
st_048080_0180#0,"""命は救えなくても、その心を救うために<br>……あたしは、戦う！"""
st_048080_0190#0,"""……ヒツギちゃんだけに背負わせない！<br>わたしも一緒に、戦うから！"""
st_048080_0200#0,"""……お前たち。"""
st_048080_0210#0,"""……待ってろよ、アーデム。<br>てめえ、必ずぶん殴ってやるからな。"""
skit01#0,"""God's awaking"""
skit02#0,"""世界終焉の具現"""
