name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011470_0010#0,"""ว่าไง <%me><br>ดูแข็งแรงดีนะ"""
un_011470_0020#0,"""ข้าเหรอ? ข้ามาช่วย ARKS คนอื่นอยู่นะ<br>เป็นงานด่วนกะทันหัน คนที่ข้าปฏิเสธไม่ได้<br>อุตส่าห์มาขอร้องข้า"""
un_011470_0030#0,"""ตอนที่ข้ายังเป็นมือใหม่เหมือนกับท่าน<br>ตอนนั้นข้าโชว์เหนือมากไปหน่อย<br>หลายๆ คนเลยหวังในตัวข้าไว้เยอะ"""
un_011470_0040#0,"""ส่วนตัวแล้วข้าไม่สนใจเลย<br>และข้าก็ไม่ฝืนตัวเองเพื่อที่จะ<br>ทำตามความคาดหวังของคนอื่นด้วย"""
un_011470_0050#0,"""บางคนก็ช่วยคนอื่นได้มากรู้ไหม?<br>แต่สำหรับข้าแค่คนเดียวก็เต็มกลืนแล้ว"""
un_011470_0060#0,"""เพราะงั้นแหละ เจ้านั่นเลยลากข้า<br>มาทำภารกิจบ้าๆ บอๆ อยู่เนี้ย<br>รู้จักใช่ไหม? เจ้า Regius นะ"""
un_011470_0070#0,"""โอ๊ะ โทษทีนะที่บ่นมากไปหน่อย<br>ถ้างั้นก็พยายามเข้าล่ะกันนะ<br>ไว้เจอกัน <%me>"""
un_011470_0010#1,"""よう、<%me><br>お前さんは元気そうだな。"""
un_011470_0020#1,"""俺？\u3000他のアークスの救援に来たんだよ。<br>ちっと断りにくい相手から頼まれてな<br>ま、雑用って感じだな。"""
un_011470_0030#1,"""お前さんぐらい駆け出しの時に<br>ちょっと張り切りすぎてな。<br>無駄に期待されちまってんだよ。"""
un_011470_0040#1,"""俺自身はそんな期待に<br>応える気もないのによ。<br>なんとも面倒な話だぜ。"""
un_011470_0050#1,"""俺は、俺が救えるやつしか<br>救えねえってのに……"""
un_011470_0060#1,"""いや、それがわかってるから<br>あえて俺にばっかり振ってくるのか？<br>まったく、レギアスのじじいめ……"""
un_011470_0070#1,"""っと、すまねえ、愚痴になっちまった。<br>ま、ほどほどに頑張れってことだよ。<br>じゃあな、<%me>"""
