name01#0,"""？？？"""
name02#0,"""？？？"""
ra_020040_0001#0,"""A.P.238/6/12"""
ra_020040_0010#0,"""いい加減やめないか、シオン。<br>無駄な行為は君に似合わないよ。"""
ra_020040_0020#0,"""オラクルも、アークスもすべて<br>僕の手の内にあるんだし<br>それに君自身だって……"""
ra_020040_0030#0,"""この世に無駄なことなどないと<br>わたしに説いたのはひとだ。<br>そこからわたしたちは、始まった。"""
ra_020040_0040#0,"""まあ、いいけどね。<br>イレギュラーはあればあるほど<br>おもしろい。"""
ra_020040_0050#0,"""過程を楽しむ。<br>それこそ、長い時を生きるものの<br>楽しみであり、特権だからさ。"""
ra_020040_0060#0,"""いろいろ動いているみたいだね。<br>方々から報告は聞いているよ。"""
ra_020040_0070#0,"""邪魔はしないさ、好きにするといい。<br>そのほうが退屈しないし、面白い。"""
ra_020040_0080#0,"""長い永い人生には、刺激が必要だ。<br>ねえ、きみたちもそう思うだろう？"""
ra_020040_0090#0,"""ルーサーはすでに人ではない。<br>しかし、人であることを<br>忘れてもいない。"""
ra_020040_0100#0,"""……物事を、楽しみすぎる。<br>元々は人であったが故に<br>退屈を何よりも恐れている。"""
ra_020040_0110#0,"""それが強さでもあり、弱さでもある。<br>つけ込むべきは、そこだろう。"""
ra_020040_0120#0,"""わたしならば、そう動くはず。<br>わたしたちも、そう考えている。<br>だから、間違いはないはずだ。"""
ra_020040_0130#0,"""あなたは、信じて進むといい。<br>目指した先に道は生まれる。<br>皆が望んだ、新しい道が。"""
al_020020_0010#0,"""シャオくん、ついに登場してきたね。<br>なるほどなるほど、こういった経緯で<br>出会うことになったんだ。"""
al_020020_0020#0,"""んー、そうなるとあれがこうなって<br>えーっと、そういうことなのかな……<br>……ってああ、ゴメンゴメン。"""
al_020020_0030#0,"""わたし、昔は身体弱かったから<br>本を読んでいろいろ想像するのが<br>一番の楽しみだったの。それやってた。"""
al_020020_0040#0,"""シオンはどうしてシャオくんを作って<br>このタイミングで会うように<br>仕向けたのか、ってさ。"""
al_020020_0050#0,"""ここから、シャオくんの力を借りて<br>ルーサーの目論見を防いでいくには<br>……ここまでが必然なんじゃないかな。"""
al_020020_0060#0,"""【巨躯】の復活を見逃して<br>テオドールくんは利用される形になって<br>シオン自身にもルーサーが迫ってくる。"""
al_020020_0070#0,"""……そこまでの条件を整えないと<br>ルーサーがどこかで気付くと演算した。"""
al_020020_0080#0,"""ううん、何度も失敗した未来を見てきて<br>辿り着いた未来なんじゃないかな。<br>これより早いと、駄目だったんだよ。"""
al_020020_0090#0,"""【巨躯】復活を見逃し、ゼノくん救助。<br>これで、ルーサーの知らない事が一つ。<br>そういうのを、積み重ねていって……"""
al_020020_0100#0,"""……後々の、シオンの目的につながる。<br>そのためのピースが、揃い始めていく。<br>きっとその最初が、ここなんだよ。"""
al_020020_0110#0,"""もちろん、これまでのことだって<br>無駄なことは<br>一つもなかったんじゃないかな。"""
al_020020_0120#0,"""貴方が色々とやってきたから<br>サラちゃんも信頼してくれるし<br>リーちゃんも協力してくれた。"""
al_020020_0130#0,"""何がどう繋がっていくのか……<br>次の記録も見てみよう。"""
text01#0,"""<br>マターボード『淵にきらめく光は希望』を入手しました。<br>"""
