name01#0,"""？？？"""
name02#0,"""ナレーション"""
pr_052010_0010#0,"""俯瞰していた戦場に突如現れた異形の城。<br>その出現と共に、一方的な状況となっていた。"""
pr_052010_0020#0,"""魔神城と称される異形の城が生みだす<br>魔神結界は、何人たりとも通さない<br>絶対的な防衛力を誇る。"""
pr_052010_0030#0,"""攻めもかなわず、退くも出来ず。<br>あとは、蹂躙されるのみ。"""
pr_052010_0040#0,"""魔神城より、無尽蔵にわき出る魔物は<br>その圧倒的な物量で人々を圧殺する。"""
pr_052010_0050#0,"""もはや情勢は明らか。<br>敗走しか選択肢はないはずであった。"""
pr_052010_0060#0,"""しかし、そこに現れたるは異界よりの来訪者。<br>悲劇の王女に迫る悪しき刃を断ち切り<br>光をもたらす、救世の存在。"""
pr_052010_0070#0,"""その圧倒的な力は<br>此処より世の歴史に刻まれる。"""
pr_052010_0080#0,"""私達の目的は敵の侵攻を食い止めつつ<br>敵魔神結界、及び魔神城の撃破です。"""
pr_052010_0100#0,"""そして、あちらが敵の陣地。<br>その最奥に巨大な魔神城が存在します。"""
pr_052010_0105#0,"""魔神城より全周囲に放たれた魔物を<br>押しとどめることで兵士は手一杯。<br>それでは、いずれ押し切られます。"""
pr_052010_0110#0,"""魔神城は敵勢力を生みだす母体。<br>あれを落とさない限り<br>勝利はありえません。"""
pr_052010_0120#0,"""敵陣最奥の魔神城を倒す……ですか。"""
pr_052010_0130#0,"""ですが、あの魔神城とやらを守る<br>魔神結界はどうしましょう。<br>あれの破壊、時間かかりますよ？"""
pr_052010_0140#0,"""……そのための兵器が、あります。"""
pr_052010_0150#0,"""それが、この破界塔。"""
pr_052010_0160#0,"""破界塔の力をもってすれば<br>魔神城の魔神結界を<br>容易に破壊できます。"""
pr_052010_0170#0,"""ただ、私の力では<br>この兵器を扱うことが<br>出来ませんでした。"""
pr_052010_0180#0,"""……しかし、先ほど<br>貴方の力に反応し、召喚は安定<br>起動も可能な状態になりました。"""
pr_052010_0185#0,"""今の破界塔なら……撃てます！<br>魔神結界を唯一破壊可能な<br>破界鎚を！"""
pr_052010_0190#0,"""敵、動き出しました！<br>悠長に話している暇はなさそうですよ！"""
pr_052010_0200#0,"""要するに、破界塔で障壁を破壊し<br>その後、魔神城を壊せばいいんですよね！"""
pr_052010_0210#0,"""はい、おっしゃるとおりです。"""
pr_052010_0215#0,"""それに、もう１点。<br>破界塔が敵に破壊されても、<br>こちらの敗北です。"""
pr_052010_0220#0,"""……ぶっつけ本番ですが<br>やってみるしかありませんね！"""
pr_052010_0230#0,"""私も精一杯ナビゲートします！<br>頑張りましょう！"""
