st_056080_0001#0,"""A.P.241/11/23/10:00"""
st_056080_0010#0,"""和錫安長得一樣的人麼……"""
st_056080_0020#0,"""那該不會是<br>和錫安第一個接觸的<br>光子族人吧？"""
st_056080_0030#0,"""因爲沒有任何記錄留下來<br>所以沒辦法這麽下定論<br>但是根據這個狀況我覺得是這樣。"""
st_056080_0040#0,"""還有克拉麗莎這個名字。<br>二代目妹妹有聽過克拉麗莎<br>的聲音麽？"""
st_056080_0050#0,"""啊……發了一下呆……<br>那個聲音，是錫安的聲音。"""
st_056080_0060#0,"""嗯。<br>我那個時候也已經是錫安的聲音了。"""
st_056080_0070#0,"""雖然名字是克拉麗莎<br>但是怎麽看都是錫安。"""
st_056080_0080#0,"""但是……白錫克拉麗莎<br>和其他的創世器有明顯的不同。"""
st_056080_0090#0,"""那些記錄的話……"""
st_056080_0100#0,"""被錫安刪乾净了。<br>與其説是……沒辦法追查<br>其實是根本都沒有追查的必要。"""
st_056080_0110#0,"""……又繞回來了。<br>只能在歐米茄走一步看一步了。"""
st_056080_0120#0,"""剩下的還有兩個國家。<br>記得是叫伊斯＝阿魯斯和艾匹克。"""
st_056080_0130#0,"""和貝倫比起來好像更好説話的樣子<br>如果能能夠通過<br>對話而不是戰爭就解決就好了……"""
st_056080_0140#0,"""嘛，這就要看哈莉艾特的本事了。<br>在有大動靜之前，守護煇士<br>看來都可以休息了。"""
st_056080_0150#0,"""不好了，夥伴！<br>尤克姐被抓走了！"""
st_056080_0160#0,"""被抓走了，世道不安穩啊。<br>亞芬，發生什麽了？"""
st_056080_0170#0,"""我也不清楚啊……<br>正在聊天的，突然脚下出現奇怪的問花紋<br>然後就那樣咻地一下……"""
st_056080_0180#0,"""歐若拉也一起不見了……<br>到底去哪了啊……！"""
st_056080_0190#0,"""……明白了，這邊也試著找一下。<br>亞芬，你也在艦内到處找一下<br>有什麽消息了就聯係我。"""
st_056080_0200#0,"""明，明白了。"""
st_056080_0210#0,"""尤克莉妲和歐若拉現在行蹤不明……？<br>是誰、怎麽辦到的、爲了什麽……？"""
st_056080_0220#0,"""夏歐，緊急報告。"""
st_056080_0230#0,"""布里吉塔？<br>指令員直接聯係<br>究竟怎麽了？"""
st_056080_0240#0,"""就剛才發生的事。<br>情報部所屬的愛花<br>突然失去了聯係。"""
st_056080_0250#0,"""……突然？"""
st_056080_0260#0,"""本來我正在給她導航的<br>突然反應就消失了。"""
st_056080_0270#0,"""周邊的參數和記錄<br>都保存著的……<br>沒有類似的事例。"""
st_056080_0280#0,"""……知道了。<br>這邊也試著集中尋找一下。<br>你去聯絡一下情報部。"""
st_056080_0290#0,"""以後還有同樣的案件被報告的話<br>也告訴我一下。"""
st_056080_0300#0,"""明白了。<br>……愛花，沒事吧。"""
st_056080_0310#0,"""……肯定沒事的。<br>她可是變成黑暗法爾斯以後<br>還成功變回來的人啊。"""
st_056080_0320#0,"""不只是尤克莉妲她們<br>連愛花都……？"""
st_056080_0330#0,"""啊，終於通了。<br>不好意思<%me><br>有空麽？"""
st_056080_0340#0,"""發生生麽了麽？"""
st_056080_0350#0,"""看起來像是有壞消息"""
st_056080_0360#0,""" ……啊啊，説的沒錯。<br>應該是個壞消息。"""
st_056080_0370#0,"""地球的一個以太能力者<br>突然失去了聯係。"""
st_056080_0380#0,"""以太能力者的話……<br>是火繼或者冰莉麽？"""
st_056080_0390#0,"""不是，和雪拉還沒見過面的。<br>叫做泉澄理奈的女性……<br>你們那邊有掌握到什麽情報麽？"""
st_056080_0400#0,"""泉澄理奈……<br>在卡斯拉的報告裏提到的<br>是在地球的【若人】的憑依麽……"""
st_056080_0410#0,"""……炎雅，不好意思<br>這邊也沒有關於這個的情報。"""
st_056080_0420#0,"""我們也會馬上展開調查<br>地球那邊能拜托你麽？"""
st_056080_0430#0,"""啊啊，我本來也是這麽打算的。<br>有太多奇怪的地方了。"""
st_056080_0440#0,"""……這樣一來，行蹤不明的就有<br>尤克莉妲、歐若拉、愛花<br>還有地球人，泉澄理奈。"""
st_056080_0450#0,"""他們的共通點，就是……"""
st_056080_0460#0,"""黑暗法爾斯經驗者……"""
st_056080_0470#0,"""【若人】的憑依……？"""
st_056080_0480#0,"""對的。<br>黑暗法爾斯……<br>【若人】的憑依。"""
st_056080_0490#0,"""但是，莉莉芭的狀況沒有變化。<br>這邊的【若人】都沒事。"""
st_056080_0500#0,"""……也、也就是說。<br>是不是在歐米茄發生了什麽。"""
st_056080_0510#0,"""但是，對這邊的干涉程度……<br>總覺得和到目前爲止不太一樣了。"""
st_056080_0520#0,"""<%me>、雪拉。<br>希望你們去好好調查一下。"""
name01#0,"""？？？"""
name02#0,"""？？？"""
