name01#0,"""？？？"""
name02#0,"""？？？"""
st_010310_0010#0,"""新的萬象盤已經誕生。<br>即代表你的行為已產生意義，<br>顯示事象已有起色。"""
st_010310_0020#0,"""我和我們，萬分感謝。"""
st_010310_0030#0,"""我們知道此行絕非坦途，<br>但我們依然要仰仗你。"""
st_010310_0040#0,"""而你做了回應。<br>你的意志做出了回應。<br>因此，我要向你致謝。"""
st_010310_0090#0,"""而對於再三不斷<br>必須仰賴你的我，<br>希望你......能夠原諒。"""
al_010040_0010#0,"""莉莉芭行星的莉莉芭族呀。<br>那個行星、在我還存在的時代中<br>是尚未發現的領域吶。"""
al_010040_0020#0,"""莉莉芭所在的文明<br>雖然已經全部毀滅的樣子<br>可莉莉芭族好像還是存活下來了。"""
al_010040_0030#0,"""……欸呀、話説回來<br>莉莉芭族、毛茸茸的好想蹭！<br>可是身體不在了真遺憾真遺憾！"""
al_010040_0040#0,"""哈哈，不開玩笑了，這樣一來<br>繼龍族之後<br>也能與莉莉芭族進行交流了吶"""
al_010040_0050#0,"""雖然不能通過語言進行交流<br>但是那個誰，芙莉葉那孩子<br>不是在努力嘗試麼？"""
al_010040_0060#0,"""那麼，接下來<br>好像又是在納貝流士的記錄吶。"""
