st_039010_0001#0,"""A.P.239/5/10/10:00"""
st_039010_0010#0,"""ぐるっと回ってきてわかったけど<br>この惑星にダークファルス【若人】の<br>力が封印されているみたいね。"""
st_039010_0020#0,"""……何であんたに<br>そんなことがわかるのよ。"""
st_039010_0030#0,"""これでもダークファルスだったのよ？<br>元、だけどね。<br>ユクちゃんだってわかるでしょ？"""
st_039010_0040#0,"""あんたと一緒にしないで。"""
st_039010_0050#0,"""何よう、つれない返事ね。<br>いいわよ、勝手に話しちゃうから。"""
st_039010_0060#0,"""あの採掘機械で【若人】の<br>力を削いでいるのでしょう？<br>この場に、封印しつづけるために。"""
st_039010_0070#0,"""……でもアタシは、あんな機械も<br>こんな惑星も知らない。"""
st_039010_0080#0,"""……ほんとうに、ここはアタシの<br>知らない時間、知らない場所なのね。"""
st_039010_0090#0,"""それにここからは……<br>ううん、この世界には<br>フォトナーの存在を、感じない。"""
st_039010_0100#0,"""本当に、滅んじゃったのね。<br>……いなくなっちゃったのね。"""
st_039010_0110#0,"""おい、お前……"""
st_039010_0120#0,"""でも、あの採掘機械<br>あれできちんと作動してるのかしら？"""
st_039010_0130#0,"""……そりゃ作動してるだろ。<br>あんだけもくもく煙出てるんだし。"""
st_039010_0140#0,"""力を削いでいるなら……<br>……何に反応しているの？<br>この先に何らかの触媒があるとでも？"""
st_039010_0150#0,"""あっ、おい！<br>どこ行くつもりだよ！"""
st_039010_0160#0,"""…………"""
st_039010_0170#0,"""ユク姉、どうする？"""
st_039010_0180#0,"""……放っておけないわよ。<br>あいつとあたしは<br>リンクしちゃってるんだから。"""
st_039010_0190#0,"""おい、待てって！<br>まったく、どんどん進むから<br>壊世区域にまで入っちまったじゃんか。"""
st_039010_0200#0,"""……壊世区域。<br>この不安定な場所が、そうなのね。"""
st_039010_0210#0,"""きっとここは【深遠なる闇】の餌場。<br>【深遠なる闇】の餌が育つ場所。<br>でも……"""
st_039010_0220#0,"""……ねえ。<br>【深遠なる闇】は、ここじゃない場で<br>復活してしまったのよね？"""
st_039010_0230#0,"""なら……この壊世区域はもう用なし。<br>完全に、宙ぶらりんの状態。<br>……ううん、そうじゃないかな。"""
st_039010_0240#0,"""ここだけ、世界になじめてない。<br>ここだけ、違う時間が流れてる。"""
st_039010_0250#0,"""……ははっ。<br>まるで今のアタシみたいね。"""
st_039010_0260#0,"""ユクちゃん……"""
st_039010_0270#0,"""この先から何か感じてるんでしょう。<br>調査するなら、さっさと行くわよ。"""
skit01#0,"""Don't turn eyes away"""
skit02#0,"""外伝 此処に在る意味"""
