name01#0,"""？？？"""
name02#0,"""？？？"""
un_032020_0010#0,"""死んで……死んでしまいますわ……<br>あの特訓お馬鹿さん、どこまで<br>特訓がお好きなんですの……"""
un_032020_0020#0,"""……ああ<br><%me>様！<br>どうか私をお助け下さい！"""
un_032020_0030#0,"""<%me><br>気遣いは無用だ。<br>これはカトリの任務でもある。"""
un_032020_0040#0,"""実地での戦闘や、訓練も含めて<br>試験運用対象の義務だ。<br>最初に説明を受けただろう？"""
un_032020_0050#0,"""確かに説明は受けましたが<br>ここまで厳しいという話では<br>ありませんでしたわよ……"""
un_032020_0060#0,"""それはお前が未熟だからだ。<br>現に私は呼吸一つ乱れていない。"""
un_032020_0070#0,"""……貴方のようなフィジカルエリートと<br>か弱い私を同列に考えないでくださる？"""
un_032020_0080#0,"""だが、それでも希望したのはお前だ。<br>辞めるのなら、私は止めはしない。"""
un_032020_0090#0,"""……あーもうわかりました。<br>やればいいのでしょう、やれば。"""
un_032020_0100#0,"""<%me>様！<br>私の頑張り、見ていてくださいね！"""
un_032020_0110#0,"""……あいつは呼吸をするように<br>弱音を吐く。<br>付き合えばつけあがるぞ。"""
un_032020_0120#0,"""ではな。"""
