name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010520_0010#0,"""......สวัสดี เอ่อ....ถ้าไม่ติดอะไร <br>ช่วยคุยกับชั้นแป๊ปนึงได้ไหม ชั้นมีเรื่องที่<br>ไม่ค่อยสบายใจ แล้วก็เรื่องที่ไม่เข้าใจด้วยน่ะ..."""
un_010520_0020#0,"""......ก่อนหน้านี้ ชั้นได้ไปจับคู่<br>กับ Hunter คนเดิมอีกแล้ว<br>......ทางนั้นอุตส่าห์ขอร้องมามันก็ช่วยไม่ได้เนอะ?"""
un_010520_0030#0,"""......แต่ยังไงก็ไม่ไหวล่ะนะ<br>วิ่งนำหน้าชั้นไปตลอดเลย<br>บอกให้หลบก็ไม่หลบ เกะกะจริงๆ"""
un_010520_0040#0,"""......ชั้นเข้าใจนะว่าพวก Hunter นั้นหัวแข็ง<br>แต่นั้นก็ไม่ได้ทำให้พวกเขาเป็นอมตะซะหน่อย<br>การกำจัดศัตรูโดยเร็วที่สุดยังไงก็ดีกว่า"""
un_010520_0050#0,"""......ใช่ไหมล่ะ ความหัวแข็งนั้น<br>นำหน้าพวก Hunter ไปไกลเลย<br>เป็นยังงี้กันทุกคนเลยให้ตายสิ"""
un_010520_0060#0,"""......ถึงจะคอยช่วยปกป้องก็เถอะนะ<br>แต่มันก็ไม่เวิร์คเอาซะเลย<br>ทำเอาชั้นรู้สึกแปลกๆ อยู่ในใจมาตลอด"""
un_010520_0070#0,"""......ร่วมมือกับ Hunter นี่มันเหนื่อยจริงๆ<br>ก็ไม่ได้เกลียดอะไรหรอกนะ......<br>แต่ยังไง Wizard ก็ดีกว่าอยู่ดี"""
un_010520_0010#1,"""……こんにちは。<br>あの、よければちょっと、話聞いて。<br>不満というか、わからないというか……"""
un_010520_0020#1,"""……この前、またハンターと<br>パーティーを組んでみたの。<br>……乞われて仕方がなく、だよ？"""
un_010520_0030#1,"""……でも、やっぱりダメだった。<br>私が前に出ると、とんでもないって<br>止めてくる。邪魔してくるの。"""
un_010520_0040#1,"""……ハンターの頑強さは知ってる。<br>けど、それだって無敵ではないから<br>早く敵を倒した方が良いはず……"""
un_010520_0050#1,"""……なのに、あの頑固者はずーっと<br>ハンターが前に出る、とか固定観念で<br>物事を言うから……苦手。"""
un_010520_0060#1,"""……まあ、守ってもらったりもしたけど<br>効率が悪かった、と思う。<br>ヘンに気を遣っちゃうし……"""
un_010520_0070#1,"""……ハンターと組むと、疲れる。<br>嫌いってわけじゃないけど……<br>やっぱり私は、フォースがいい。"""
