name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010530_0010#0,"""เฮ้อ...... อ๊ะ สวัสดี<br>ขอโทษนะที่จู่ๆ ถอนหายใจแบบนั้น<br>ชั้นแค่เหนื่อยนิดหน่อยน่ะ"""
un_010530_0020#0,"""......ช่วงหลังมานี้ไม่ใช่แค่พวก D-arkers<br>แต่เป็นพวกสายพันธุ์ดั้งเดิมที่จู่ๆ ก็<br>โจมตีเข้ามาอย่างไม่ทันตั้งตัว"""
un_010530_0030#0,"""......อะไรก็ตามที่โจมตีเข้ามาถือเป็นศัตรู<br>เรื่องแบบนั้นชั้นก็พอเข้าใจอยู่หรอก<br>แต่ชั้นทำใจไม่ค่อยได้น่ะ"""
un_010530_0040#0,"""......แต่ถ้าคุ้นเคยกับมันล่ะก็<br>จะเรียกว่าเป็น ARKS ที่ดี<br>มันก็พูดได้ไม่เต็มปากนะ"""
un_010530_0050#0,"""......ความเหนื่อยนี้ก็ถือว่าดีเหมือนกัน<br>อย่างน้อยมันก็ไม่ทำให้เราลืมมันไป"""
un_010530_0060#0,"""......ขอบคุณที่ฟังเรื่องที่ชั้นพูด<br>ชั้นไปก่อนล่ะนะ"""
un_010530_0010#1,"""ふぅ……あ、こんにちは。<br>ごめんなさい、いきなりため息ついて。<br>ちょっと、疲れてて。"""
un_010530_0020#1,"""……最近、ダーカーじゃない<br>原生生物なんかとばかり<br>戦い続けてたせいかな。"""
un_010530_0030#1,"""……敵意をもって現れたら敵。<br>それはわかっているんだけど<br>なかなか慣れないものね。"""
un_010530_0040#1,"""……でも、それに慣れてしまったら<br>その人は、もうアークスとは<br>呼べない気がする。"""
un_010530_0050#1,"""……疲れるぐらいが<br>やっぱり、ちょうどいいのかも。<br>忘れない、って意味でもね。"""
un_010530_0060#1,"""……付き合ってくれてありがとう。<br>それじゃ、私は行くわ。"""
