st_039050_0001#0,"""A.P.239/5/10/12:00"""
st_039050_0010#0,"""ふいーっ……なんとかなった。<br>これで大丈夫なんだろ？"""
st_039050_0020#0,"""…………"""
st_039050_0030#0,"""ユク姉？"""
st_039050_0040#0,"""……！<br>そこを離れて！"""
st_039050_0050#0,"""うぇっ！？\u3000気持ち悪っ！<br>なんだよありゃあ！"""
st_039050_0060#0,"""餌を前に我慢できなかったってトコロ？<br>倒して砕いたカケラも残さず丸呑みとか<br>食い意地張った醜いヤツね、まったく！"""
st_039050_0070#0,"""おおもとはあんたなんだけどね。"""
st_039050_0080#0,"""ユクちゃんうるさい！"""
st_039050_0090#0,"""<%me>。<br>無事かい？"""
st_039050_0100#0,"""リリーパのダーカー反応が増大中だ。<br>やっぱり、アウロラの出現は<br>何かの前兆だったみたいだね。"""
st_039050_0110#0,"""これは……惑星自体に巣くう形で<br>無理矢理復活するつもりね、【若人】！"""
st_039050_0120#0,"""う、ううーん、さすがにこの規模は<br>アタシたちだけじゃ手に余るわよ<br>ユクちゃん。"""
st_039050_0130#0,"""……アークスの代表者！<br>今通信してるあんた！\u3000聞いてる！"""
st_039050_0140#0,"""もちろん、聞こえてるよ。<br>はじめましてだね、ユクリータ。"""
st_039050_0150#0,"""……ダークファルス【若人】が<br>復活しようとしているわ。"""
st_039050_0160#0,"""これを止めるには<br>多くのアークスの協力が必要不可欠。<br>……力を貸して、くれないかしら。"""
st_039050_0170#0,"""そんなの頼まれるまでもないさ。<br>すぐにアークス全員へ緊急連絡を流す。<br>それで問題ないかな？"""
st_039050_0180#0,"""……あたしの言うことを<br>そんな簡単に信用していいの？"""
st_039050_0190#0,"""信用に足る行動を<br>してくれたからこそだよ。<br>ね、<%me>？"""
st_039050_0200#0,"""それじゃ、四人とも。<br>そこにいると危ないから<br>いったんこっちに戻ってくるように。"""
st_039050_0210#0,"""戻るって……<br>あたしも、アークスシップに？"""
st_039050_0220#0,"""なぁにユクちゃん、怖いのぉ？<br>みんなに怒られるのとか嫌われるの<br>怖がったりしちゃってるのぉ？"""
st_039050_0230#0,"""……ユク姉、戻ろう。"""
st_039050_0240#0,"""……まったくもう。<br>仕方がないわね。"""
linewindow001#0,"""ユクリータをパートナーとして呼べるようになりました。"""
skit01#0,"""Don't turn eyes away"""
skit02#0,"""外伝 此処に在る意味"""
