name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010800_0010#0,"""สมัยก่อนสิ่งมีชีวิตบน Naberius <br>ไม่ได้ดุร้ายเสมอไป<br>บางตัวท่านสามารถลูบหัวได้ด้วยซ้ำ"""
un_010800_0020#0,"""เดี๋ยวนี้แค่เข้าไปใกล้<br>มันก็แทบกระโดดใส่แล้ว"""
un_010800_0030#0,"""อะไรทำให้มันเป็นแบบนี้กันนะ<br>ข้าเองก็ไม่ค่อยรู้เท่าไรด้วย"""
un_010800_0040#0,"""การสำรวจน่าจะมีคำตอบให้ได้<br>แต่การรวบรวมและวิเคราะห์กองข้อมูลนั้น<br>ข้าไม่เอาด้วย เพราะงั้นข้าเลยมืดแปดด้านอยู่นี่ไง"""
un_010800_0050#0,"""แต่ว่านะพวกนักวิทยาศาสตร์ทั้งหลายเนี่ย<br>น่าจะช่วยสำรวจแทนพวกเราได้ล่ะนะ"""
un_010800_0010#1,"""ナベリウスの原生種って<br>昔はあんなに凶暴じゃなかったよ。<br>近づいて撫でられたりもしたし。"""
un_010800_0020#1,"""いつからかなあ、近づいたら<br>こっち襲ってくるように<br>なっちゃったのは。"""
un_010800_0030#1,"""何がトリガーだったのか<br>私にはよくわからないなぁ。"""
un_010800_0040#1,"""調べればわかるのかもだけど<br>データ集めるの億劫だし、却下。<br>こうして真実は闇の中、と。"""
un_010800_0050#1,"""でもま、不思議に思った学者なんかは<br>ちょくちょく調べてたりするかもね。"""
