name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010560_0010#0,"""ฮิๆๆ ตกใจหรือเปล่าคะ?<br>ขอโทษที เมื่อกี้นี้แค่ล้อเล่นนะ<br>ถ้าไปยิงถูกคนเข้าล่ะก็ถูกโกรธแน่จริงไหมคะ"""
un_010560_0020#0,"""แต่ว่าสิ่งที่ชั้นไม่เคยยิง<br>ก็มีแค่คนเท่านั้นล่ะนะคะ<br>มันจะให้ความรู้สึกยังไงน๊า"""
un_010560_0030#0,"""แต่ถ้าเกิดว่า D-arkers ครอบงำคนแล้ว<br>เข้ามาโจมตีชั้นล่ะ ในกรณีนั้น<br>ชั้นก็ยิงพวกเขาได้ซินะคะ"""
un_010560_0040#0,"""เพราะขนาดเวลาสิ่งมีชีวิตดั้งเดิม<br>เวลาคลั่งขึ้นมาเรายังยิงได้เลย<br>ยิงคนก็เหมือนกันสินะคะ"""
un_010560_0050#0,"""ถ้าเป็นอย่างนั้นล่ะก็ แสดงว่าขอให้เป็นศัตรู<br>ก็ยิงทิ้งได้อย่างไม่มีปัญหาสินะ?<br>อยากลองดูจังเลยน๊า ฮิๆๆๆ"""
un_010560_0060#0,"""ถ้าหากท่านได้ไปเจออะไรแบบนั้นล่ะก็<br>รีบๆ บอกชั้น แบบด่วนๆ เลยน๊า<br>ไปล่ะค่ะๆๆๆ"""
un_010560_0010#1,"""ふふ、びっくりしましたかあ？<br>ごめんなさい、今のは冗談ですよお。<br>ひとを撃ったら怒られてしまいます。"""
un_010560_0020#1,"""でも、撃ったことないのは<br>ひとだけなんですよねえ。<br>どんなふうになるんでしょうねえ。"""
un_010560_0030#1,"""もしも、ダーカーがひとの肉体を<br>乗っ取って襲いかかってきたりしたら<br>それは撃ってもよさそうですねえ。"""
un_010560_0040#1,"""原生生物だってなんだって<br>乗っ取られたら倒すしかないんですから<br>それがひとになっても同じですよねえ。"""
un_010560_0050#1,"""そうなったら、敵というわけですし<br>撃っても問題なさそうですよお？<br>やってみたいですねえ。ふふふっ。"""
un_010560_0060#1,"""もしもそういうのを見かけたら<br>ぜひぜひ教えてくださいねえ。<br>ではでは。ではではでは。"""
