name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010790_0010#0,"""D-arkers เต็มไปหมดเลยนะ<br>เยอะมากขึ้นกว่าแต่ก่อนพอควรเลย"""
un_010790_0020#0,"""ถ้าเห็น D-arkers แค่ตัวเดียวแสดงว่า<br>ยังมีอีกเป็นร้อยที่เรายังไม่เห็น<br>เหมือนสัวต์อะไรซักอย่างในสมัยก่อนเลยนะ"""
un_010790_0030#0,"""ทั้งๆ ที่เมื่อ 10 ปีก่อน<br>ยังสงบสุขอยู่เลยแท้ๆ<br>.....จู่ๆ มันเกิดอะไรขึ้นกันนะ"""
un_010790_0040#0,"""เจ้าพวกนั้นมันพูดไม่ได้<br>แถมจำนวนก็มีมากอีกด้วยจนเรา<br>ไม่รู้เลยว่าเป้าหมายของมันคืออะไร"""
un_010790_0050#0,"""พวกที่แปลกประหลาดแบบนั้นน่ากลัวจริงๆ<br>ถึงจะเป็น ARKS ก็เถอะ แต่เราก็คงจะนอน<br>หลับพักผ่อนอย่างสบายใจไม่ได้เลยนะ"""
un_010790_0010#1,"""ダーカー多いなぁ。<br>ここまでの規模は初めて見るかも。"""
un_010790_0020#1,"""ダーカーを一体見かけたら<br>百体はいると思えって<br>昔はよく言われてたんだよねぇ。"""
un_010790_0030#1,"""十年前ぐらいからは<br>結構落ち着いてきていたみたいなのに<br>……一体、何があったんだろうね。"""
un_010790_0040#1,"""ヤツら、喋りもしないし<br>数が多すぎるから、目的が<br>イマイチ見えてこない。"""
un_010790_0050#1,"""不気味な物は、総じて怖い。<br>アークスとしても、しばらくは警戒を<br>解くわけにはいかないかなぁ。"""
