name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010230_0010#0,"""......อ้าว<br>ท่าน <%me><br>สวัสดีค่ะ บังเอิญจังเลยนะคะ"""
un_010230_0020#0,"""ท่าน Guntram เหรอคะ?<br>ท่านเขากำลังอยู่ในการต่อสู้ข้างหน้านี่ล่ะค่ะ<br>ส่วนชั้นก็คอยช่วยเหลือท่านจากด้านข้าง"""
un_010230_0030#0,"""เว้นระยะห่างในขณะที่ท่านเขากำลังสู้<br>กับพวก D-arkers<br>ชั้นแนะนำให้ท่านทำเหมือนกันค่ะ"""
un_010230_0040#0,"""มันจะได้ช่วยให้ท่านผู้นั้นรู้สึก<br>ไม่มีอะไรรบกวนและกันไม่ให้<br>ท่านกับชั้นเห็น... อะไรบางอย่าง"""
un_010230_0050#0,"""ถ้ามีอะไรอยากจะบอกท่านเขาล่ะก็<br>ชั้นจะนำไปบอกเขาให้ค่ะ......<br>......แต่คงไม่มีหรอกใช่ไหมคะ"""
un_010230_0060#0,"""ถ้าเช่นนั้น ชั้นก็ขอตัวก่อนค่ะ"""
un_010230_0010#1,"""……あ<br><%me>様<br>こんにちは、奇遇ですね。"""
un_010230_0020#1,"""ゲッテムハルト様？<br>この先で交戦中ですよ。<br>私はいわゆる後詰めですね。"""
un_010230_0030#1,"""ダーカーを相手にしている時の<br>ゲッテムハルト様には<br>近づかない方がいいんです。"""
un_010230_0040#1,"""そうすれば、あの人は<br>自由に戦えますし、いろいろと<br>見なくて済みますから……"""
un_010230_0050#1,"""何かご用があるのなら<br>私が代わりに伺いますけども……<br>……まあ、そんなわけないですよね。"""
un_010230_0060#1,"""それでは、失礼します。"""
