st_013360_0001#0,"""A.P.238/4/9/13:10"""
st_013360_0010#0,"""คิกคิก....... คิกคิกคิก<br>ดีจังเลย ทนไม่ไหวเลยจริง ๆ ค่ะ"""
st_013360_0020#0,"""อ๊ะ ไม่สิไม่สิ ขอโทษด้วยค่ะ<br>ก็มันน่าดีใจจนอดไม่ได้นี่คะ<br>ไม่คิดว่าเสียงดีใจจะหลุดออกมาดังถึงขนาดนั้น """
st_013360_0030#0,"""ถึงแม้ว่าจะอยู่ในกรอบของกฎการแข่งขัน<br>แต่สุดท้ายแล้วชั้นจะได้ต่อสู้กับคู่ต่อสู้ที่เป็นคน<br>แถมคน ๆ นั้นจะเป็น Six Pillars ซะด้วย......"""
st_013360_0040#0,"""เฮ้อ...... มันช่างเป็นเวลาที่หัวใจโลดเต้นจริงเลย<br>อย่างน้อยก็อยากจะลิ้มลอง ช่วงเวลา<br>อันแสนหอมหวานที่ยากจะอดใจอีกซักครั้ง...... """
st_013360_0050#0,"""เป็นเพราะคุณได้ชวน Risa เข้าแข่งขันในครั้งนี้<br>ทำให้ได้รับประสบการณ์ต่าง ๆ<br>ทั้งเรื่องนั้น เรื่องนี้ก็ด้วย และก็เรื่องอื่น ๆ อีก """
st_013360_0060#0,"""ขอบคุณมากมากเลย<br>Risa พึงพอใจมากเลยละค่ะ!"""
st_013360_0070#0,"""เพียงแค่นึกถึงความทรงจำนี้ขึ้นมาก็สามารถ<br>ทำให้ยิ้มไม่หุบได้อย่างมีความสุขไปไปอีกนานล่ะค่ะ <br>คิกคิก คิกคิกคิก"""
st_013360_0080#0,"""เอาล่ะ จะกลับกันหรือยังคะ"""
st_013360_0001#1,"""A.P.238/4/9/13:10"""
st_013360_0010#1,"""ふふ……ふふふっ。<br>いいですねえ、たまらないですよう。"""
st_013360_0020#1,"""あ、いえいえごめんなさい。<br>ちょっと嬉しさが我慢できなくて<br>思わず声が漏れちゃいましたよお。"""
st_013360_0030#1,"""ルールの枠内だったとはいえ<br>最後の最後でひとを相手に戦えて<br>しかもそれが六芒均衡……"""
st_013360_0040#1,"""はあ……心躍る時間でしたねえ。<br>なんともたまらず甘美なひととき……<br>もう一度味わいたいぐらいです。"""
st_013360_0050#1,"""それもこれもどれもすべて<br>あなたがリサを誘ってくれたから<br>体験できたことです。"""
st_013360_0060#1,"""ほんとうにほんとうに<br>ありがとうございました。<br>リサ、大満足です！"""
st_013360_0070#1,"""しばらくはこの思い出だけで<br>にこにこできちゃいますよう。<br>ふふっ、ふふふっ。"""
st_013360_0080#1,"""それじゃあ、帰還しましょうかねえ。"""
