name01#0,"""？？？"""
name02#0,"""？？？"""
st_020260_0001#0,"""A.P.238/6/13/10:30"""
st_020260_0010#0,"""......真是個黑暗種的氣息<br>濃得超乎想像的場所。"""
st_020260_0020#0,"""如果說<br>哥德哈特大人在的話，<br>應該會興奮的又鬧又跳......"""
st_020260_0030#0,"""......呵呵，真是懷念。<br>明明是不久之前的事情而已，<br>卻感覺到如此的懷念。"""
st_020260_0040#0,"""......想起我最初見到的<br>哥德哈特大人，雖說依然勇猛，<br>但並沒有那麼暴力。"""
st_020260_0050#0,"""不但會照顧年紀還小的我，<br>其他人......尤其是傑諾先生<br>記得也沒那麼討厭他......"""
st_020260_0060#0,"""但是，破壞這一切的，卻是我......"""
st_020260_0070#0,"""啊！？<br>你、你是誰啊！"""
st_020260_0080#0,"""那個模樣......是我自己？！"""
st_020260_0090#0,"""10年前......黑暗種的襲擊......<br>黑暗法爾斯【若人】的現身......"""
st_020260_0100#0,"""為了保護我......<br>都因為我跑了出來......<br>因為我要強出頭......"""
st_020260_0110#0,"""啊！<br>才沒這回事呢！<br>才沒，這回事......！"""
st_020260_0120#0,"""呼......哈......<br>繼續......往下走吧。"""
